segmentnr	original	analyzed
SA_GS40_salrasmu-1003	hāvabhāvavilāsoktikaṭākṣacañcalekṣaṇaiḥ // Rmañj_6.110 //	hāva bhāva vilāsa ukti kaṭākṣa cañcala īkṣaṇaiḥ 
SA_GS40_salrasmu-1004	pīnottuṅgakucotpīḍaiḥ kāminīparirambhaṇaiḥ /	pīna uttuṅga kuca utpīḍaiḥ kāminī parirambhaṇaiḥ 
SA_GS40_salrasmu-1005	ramyavīṇāninādādyair gāyanaiḥ śravaṇāmṛtaiḥ // Rmañj_6.111 //	ramya vīṇā nināda ādyaiḥ gāyanaiḥ śravaṇa amṛtaiḥ 
SA_GS40_salrasmu-1006	puṇyaślokapurāṇānāṃ kathāsambhāṣaṇaiḥ śubhaiḥ /	puṇya śloka purāṇānām kathā sambhāṣaṇaiḥ śubhaiḥ 
SA_GS40_salrasmu-1007	ebhiḥ prakāraistāpasya jāyate śamanaṃ param // Rmañj_6.112 //	ebhiḥ prakāraiḥ tāpasya jāyate śamanam param 
SA_GS40_salrasmu-1008	varjayenmaithunaṃ tāvadyāvanno balavān bhavet /	varjayet maithunam tāvat yāvat no balavān bhavet 
SA_GS40_salrasmu-1009	dadyādvātādirogeṣu sindhuguggulavahṇibhiḥ // Rmañj_6.113 //	dadyāt vāta ādi rogeṣu sindhu guggula vahṇibhiḥ 
SA_GS40_salrasmu-1010	dadyātkaṇāmākṣikābhyāṃ kāmalākṣayapāṇḍuṣu /	dadyāt kaṇā mākṣikābhyām kāmalā kṣaya pāṇḍuṣu 
SA_GS40_salrasmu-1011	tattadrogānupānena sarvarogeṣu yojayet // Rmañj_6.114 //	tad tad roga anupānena sarva rogeṣu yojayet 
SA_GS40_salrasmu-1012	ayaṃ pratāpalaṅkeśaḥ sannipātanikṛntanaḥ // Rmañj_6.115 //	ayam pratāpalaṅkeśaḥ sannipāta nikṛntanaḥ 
SA_GS40_salrasmu-1013	(mahodadhirasaḥ)	        
SA_GS40_salrasmu-1014	sūtakaṃ gandhakaṃ lohaṃ viṣaṃ cāpi varāṭakam /	sūtakam gandhakam loham viṣam ca api varāṭakam 
SA_GS40_salrasmu-1015	tāmrakaṃ vaṅgabhasmātha abhrakaṃ ca samāṃśakam // Rmañj_6.116 //	tāmrakam vaṅga bhasma atha abhrakam ca sama aṃśakam 
SA_GS40_salrasmu-1016	trikaṭu patramustaṃ ca viḍaṅgaṃ nāgakeśaram /	trikaṭu patra mustam ca viḍaṅgam nāgakeśaram 
SA_GS40_salrasmu-1017	reṇukāmalakaṃ caiva pippalīmūlameva ca // Rmañj_6.117 //	reṇukā āmalakam ca eva pippalī mūlam eva ca 
SA_GS40_salrasmu-1018	eṣāṃ ca dviguṇaṃ bhāgaṃ mardayitvā prayatnataḥ /	eṣām ca dviguṇam bhāgam mardayitvā prayatnataḥ 
SA_GS40_salrasmu-1019	bhāvanā tatra dātavyā gajapippalikāmbunā // Rmañj_6.118 //	bhāvanā tatra dātavyā gajapippalikā ambunā 
SA_GS40_salrasmu-1020	mātrā caṇakamānā tu vaṭikeyaṃ prakīrtitā /	mātrā caṇaka mānā tu vaṭikā iyam prakīrtitā 
SA_GS40_salrasmu-1021	śvāsaṃ hanti tathā kāsam arśāṃsi ca bhagandaram // Rmañj_6.119 //	śvāsam hanti tathā kāsam arśāṃsi ca bhagandaram 
SA_GS40_salrasmu-1022	hṛcchūlaṃ pārśvaśūlaṃ ca karṇarogaṃ kapālikam /	hṛd śūlam pārśva śūlam ca karṇa rogam kapālikam 
SA_GS40_salrasmu-1023	haretsaṃgrahaṇīrogamaṣṭau ca jāṭharāṇi ca /	haret saṃgrahaṇī rogam aṣṭau ca jāṭharāṇi ca 
SA_GS40_salrasmu-1024	pramehaviṃśatiṃ caiva aśmarīṃ ca caturvidhām // Rmañj_6.120 //	prameha viṃśatim ca eva aśmarīm ca caturvidhām 
SA_GS40_salrasmu-1025	na cānnapāne parihāramasti na śītavātādhvani maithune ca /	na ca anna pāne parihāram asti na śīta vāta adhvani maithune ca 
SA_GS40_salrasmu-1026	yatheṣṭaceṣṭābhirataḥ prayoge naro bhavetkāñcanarāśigauraḥ // Rmañj_6.121 //	yatheṣṭa ceṣṭābhiḥ atas prayoge naraḥ bhavet kāñcana rāśi gauraḥ 
SA_GS40_salrasmu-1027	(madodadhivaṭī)	       
SA_GS40_salrasmu-1028	ekaikaṃ viṣasūtaṃ ca jātī ṭaṅkaṃ dvikaṃ dvikam /	               
SA_GS40_salrasmu-1029	kṛṣṇātrikaṃ viśvaṣaṭkaṃ dagdhaṃ kapardikādvikam // Rmañj_6.122 //	              
SA_GS40_salrasmu-1030	devapuṣpaṃ bāṇamitaṃ sarvaṃ saṃmardya yatnataḥ /	devapuṣpam bāṇa mitam sarvam saṃmardya yatnataḥ 
SA_GS40_salrasmu-1031	mahodadhyākhyavaṭikā naṣṭasyāgneśca dīpanī // Rmañj_6.123 //	mahodadhi ākhya vaṭikā naṣṭasya agneḥ ca dīpanī 
SA_GS40_salrasmu-1032	(unmattarasaḥ)	unmatta rasaḥ 
SA_GS40_salrasmu-1033	rasaṃ ca gandhakaṃ caiva dhattūraphalajair dravaiḥ /	rasam ca gandhakam ca eva dhattūra phala jaiḥ dravaiḥ 
SA_GS40_salrasmu-1034	mardayed dinamekaṃ ca tulyaṃ trikaṭukaṃ kṣipet // Rmañj_6.124 //	              
SA_GS40_salrasmu-1035	unmattākhyaraso nāma sannipātanikṛntanaḥ /	           
SA_GS40_salrasmu-1036	kastena na kṛto dharmaḥ kāṃ ca pūjāṃ na so'rhati /	kaḥ tena na kṛtaḥ dharmaḥ kām ca pūjām na sorhati 
SA_GS40_salrasmu-1037	sannipātārṇave magnaṃ yo'bhyuddharati dehinam // Rmañj_6.125 //	sannipāta arṇave magnam dehinam 
SA_GS40_salrasmu-1038	(saṃjñākaraṇarasaḥ)	saṃjñā karaṇa rasaḥ 
SA_GS40_salrasmu-1039	vacā rasonakaṭukaṃ saindhavaṃ bṛhatīphalam /	            
SA_GS40_salrasmu-1040	rudrākṣaṃ madhusāraṃ ca phalaṃ sāmudrakāmṛtam // Rmañj_6.126 //	            
SA_GS40_salrasmu-1041	samabhāgāni caitāni hyarkakṣīreṇa bhāvayet /	sama bhāgāni ca etāni hi arka kṣīreṇa bhāvayet 
SA_GS40_salrasmu-1042	bhāvayenmatsyapittena trivāraṃ cūrṇayettataḥ // Rmañj_6.127 //	bhāvayet matsya pittena tri vāram cūrṇayet tatas 
SA_GS40_salrasmu-1043	dhamanaṃ kathitaṃ śreṣṭhaṃ sannipāte sudāruṇe /	dhamanam kathitam śreṣṭham sannipāte su dāruṇe 
SA_GS40_salrasmu-1044	kapholvaṇe'tivāte ca apasmāre halīmake // Rmañj_6.128 //	kapha ulvaṇa iti vāte ca apasmāre halīmake 
SA_GS40_salrasmu-1045	śiroroge karṇaroge netraroge vidhānataḥ /	śiraḥ roge karṇa roge netra roge vidhānataḥ 
SA_GS40_salrasmu-1046	dāpayedghrāṇachidrābhyāṃ saṃjñākaraṇam uttamam // Rmañj_6.129 //	dāpayet ghrāṇa chidrābhyām saṃjñākaraṇam uttamam 
SA_GS40_salrasmu-1047	(candraśekhararasaḥ)	        
SA_GS40_salrasmu-1048	śuddhaṃ sūtaṃ samaṃ gandhaṃ maricaṃ ṭaṅkaṇaṃ tathā // Rmañj_6.130 //	śuddham sūtam samam gandham maricam ṭaṅkaṇam tathā 
SA_GS40_salrasmu-1049	catustulyā sitā yojyā matsyapittena bhāvayet /	             
SA_GS40_salrasmu-1050	tridinaṃ mardayettena raso'yaṃ candraśekharaḥ // Rmañj_6.131 //	tri dinam mardayet tena rasaḥ yam candraśekharaḥ 
SA_GS40_salrasmu-1051	dviguñjamārdrakadrāvairdeyaṃ śītodakaṃ punaḥ /	dvi guñjam ārdraka drāvaiḥ deyam śīta udakam punar 
SA_GS40_salrasmu-1052	takrabhaktaṃ ca vṛntākaṃ pathyaṃ tatra nidhāpayet // Rmañj_6.132 //	takra bhaktam ca vṛntākam pathyam tatra nidhāpayet 
SA_GS40_salrasmu-1053	(kanakasundararasaḥ)	         
SA_GS40_salrasmu-1054	hiṅgulaṃ maricaṃ gandhaṃ pippalīṃ ṭaṅkaṇaṃ viṣam // Rmañj_6.133 //	hiṅgulam maricam gandham pippalīm ṭaṅkaṇam viṣam 
SA_GS40_salrasmu-1055	kanakasya ca bījāni samāṃśaṃ vijayārasaiḥ /	  ca           
SA_GS40_salrasmu-1056	mardayedyāmamātraṃ tu caṇamātrā vaṭī kṛtā // Rmañj_6.134 //	mardayet yāma mātram tu caṇa mātrā vaṭī kṛtā 
SA_GS40_salrasmu-1057	bhakṣaṇādgrahaṇīṃ hanyādrasaḥ kanakasundaraḥ /	bhakṣaṇāt grahaṇīm hanyāt rasaḥ kanakasundaraḥ 
SA_GS40_salrasmu-1058	agnimāṃdyaṃ jvaraṃ tīvramatisāraṃ ca nāśayet // Rmañj_6.135 //	agni māṃdyam jvaram tīvram atisāram ca nāśayet 
SA_GS40_salrasmu-1059	grahaṇīdoṣiṇāṃ takraṃ dīpanaṃ grāhilāghavam /	             
SA_GS40_salrasmu-1060	pathyaṃ madhurapākitvānna ca pittaprakopanam // Rmañj_6.136 //	pathyam madhura pāki tvāt na ca pitta prakopanam 
SA_GS40_salrasmu-1061	(rāvavāṇarasaḥ)	rāva vāṇa rasaḥ 
SA_GS40_salrasmu-1062	sūtakaṃ gandhakaṃ caiva śāṇaṃ śāṇaṃ ca gṛhyate // Rmañj_6.137 //	sūtakam gandhakam ca eva śāṇam śāṇam ca gṛhyate 
SA_GS40_salrasmu-1063	daradaṃ ṭaṅkaṇaṃ caiva maricaṃ ca viṣaṃ tathā /	daradam ṭaṅkaṇam ca eva maricam ca viṣam tathā 
SA_GS40_salrasmu-1064	catvāra auṣadhayaḥ sarve dvidviṭaṅkaṃ ca kathyate // Rmañj_6.138 //	catvāraḥ auṣadhayaḥ sarve dvi dvi ṭaṅkam ca kathyate 
SA_GS40_salrasmu-1065	jaipālabījaṃ saṃyojyaṃ ṭaṅkaṃ ca dikpramāṇataḥ /	            
SA_GS40_salrasmu-1066	tintiḍīrasasaṃmardyaṃ guñjāmātravaṭī kṛtā // Rmañj_6.139 //	tintiḍī rasa saṃmardyam guñjā mātra vaṭī kṛtā 
SA_GS40_salrasmu-1067	tulasīpatrasaṃyuktā sarve ca viṣamajvarāḥ /	tulasī patra saṃyuktā sarve ca viṣamajvarāḥ 
SA_GS40_salrasmu-1068	aikāhikaṃ dvyāhikaṃ ca tryāhikaṃ ca caturthakam // Rmañj_6.140 //	aikāhikam dvyāhikam ca tryāhikam ca caturthakam 
SA_GS40_salrasmu-1069	śītadāhyādikaṃ sarvaṃ nāśayati ca vegataḥ /	śīta dāhi ādikam sarvam nāśayati ca vegataḥ 
SA_GS40_salrasmu-1070	pathyaṃ dugdhaudanaṃ deyaṃ dadhibhaktaṃ ca bhojanam // Rmañj_6.141 //	pathyam dugdha odanam deyam dadhi bhaktam ca bhojanam 
SA_GS40_salrasmu-1071	rāmavāṇaraso nāma sarvarogapraṇāśakaḥ // Rmañj_6.142 //	            
SA_GS40_salrasmu-1072	(candraprabhāvaṭī)	      
SA_GS40_salrasmu-1073	mṛtaṃ sūtaṃ mṛtaṃ tāmraṃ mṛtaṃ svarṇaṃ samaṃ samam /	mṛtam sūtam mṛtam tāmram mṛtam svarṇam samam samam 
SA_GS40_salrasmu-1074	tulyaṃ ca khādiraṃ sāraṃ tathā mocarasaṃ kṣipet // Rmañj_6.143 //	tulyam ca khādiram sāram tathā moca rasam kṣipet 
SA_GS40_salrasmu-1075	dravaiḥ śālmalimūlotthair mardayet praharadvayam /	                   
SA_GS40_salrasmu-1076	caṇamātrāṃ vaṭīṃ bhakṣenniṣkaikaṃ jīrakaiḥ saha /	caṇa mātrām vaṭīm bhakṣet niṣka ekam jīrakaiḥ saha 
SA_GS40_salrasmu-1077	tridoṣotthamatīsāraṃ sajvaraṃ nāśayeddhruvam // Rmañj_6.144 //	tridoṣa uttham atīsāram sa jvaram nāśayet dhruvam 
SA_GS40_salrasmu-1078	(citrāmbararasaḥ)	        
SA_GS40_salrasmu-1079	śuddhasūtaṃ mṛtaṃ cābhraṃ gandhakaṃ mardayetsamam /	śuddha sūtam mṛtam ca abhram gandhakam mardayet samam 
SA_GS40_salrasmu-1080	lohapātre ghṛtābhyakte yāmaṃ mṛdvagninā pacet // Rmañj_6.145 //	                
SA_GS40_salrasmu-1081	cālayellohadaṇḍena hyavatārya vibhāvayet /	cālayet loha daṇḍena hi avatārya vibhāvayet 
SA_GS40_salrasmu-1082	tridinaṃ jīrakaiḥ kvāthair māsaikaṃ bhakṣayennaraḥ // Rmañj_6.146 //	                  
SA_GS40_salrasmu-1083	rasaś citrāmbaro nāma grahaṇīṃ raktasaṃyutām /	rasaḥ citrāmbaraḥ nāma grahaṇīm rakta saṃyutām 
SA_GS40_salrasmu-1084	śamayedanupānena āmaśūlaṃ pravāhikām // Rmañj_6.147 //	śamayet anupānena āma śūlam pravāhikām 
SA_GS40_salrasmu-1085	(grahaṇīkapāṭarasaḥ)	grahaṇīkapāṭa rasaḥ 
SA_GS40_salrasmu-1086	tāramauktikahemāyaḥ sāraś caikaikabhāgikāḥ /	tāra mauktika hema ayaḥ sāraḥ ca ekaika bhāgikāḥ 
SA_GS40_salrasmu-1087	dvibhāgo gandhakaḥ sūtastribhāgo mardayeddinam // Rmañj_6.148 //	             
SA_GS40_salrasmu-1088	kapitthasvarasairgāḍhaṃ mṛgaśṛṅge tataḥ kṣipet /	                    
SA_GS40_salrasmu-1089	puṭenmadhyapuṭenaiva tata uddhṛtya mardayet // Rmañj_6.149 //	puṭet madhya puṭena eva tatas uddhṛtya mardayet 
SA_GS40_salrasmu-1090	balārasaiḥ saptadhaivam apāmārgarasais tridhā /	balā rasaiḥ saptadhā evam apāmārga rasaiḥ tridhā 
SA_GS40_salrasmu-1091	lodhraprativiṣāmustādhātakīndrayavāmṛtāḥ // Rmañj_6.150 //	             
SA_GS40_salrasmu-1092	pratyekameṣāṃ svarasairbhāvanā syāttridhā tridhā /	pratyekam eṣām svarasaiḥ bhāvanā syāt tridhā tridhā 
SA_GS40_salrasmu-1093	māṣamātraraso deyo madhunā maricaiḥ saha // Rmañj_6.151 //	           
SA_GS40_salrasmu-1094	hanyātsarvānatīsārāngrahaṇīṃ pañcadhāpi ca /	hanyāt sarvān atīsārān grahaṇīm pañcadhā api ca 
SA_GS40_salrasmu-1095	kapāṭo grahaṇīnāma raso'yaṃ cāgnidīpanaḥ // Rmañj_6.152 //	kapāṭaḥ grahaṇī nāma rasaḥ yam ca agni dīpanaḥ 
SA_GS40_salrasmu-1096	(grahaṇīkapāṭarasaḥ)	grahaṇīkapāṭa rasaḥ 
SA_GS40_salrasmu-1097	muktāsuvarṇaṃ rasagandhaṭaṅkaṇaṃ ghanaṃ kapardo'mṛtatulyabhāgam /	                           
SA_GS40_salrasmu-1098	sarvaiḥ samaṃ śaṅkhakacūrṇayuktaṃ khalve ca bhāvyo'tiviṣādraveṇa // Rmañj_6.153 //	sarvaiḥ samam śaṅkhaka cūrṇa yuktam khalve ca 
SA_GS40_salrasmu-1099	golaṃ ca kṛtvā mṛtkarpaṭasthaṃ saṃrudhya bhāṇḍe hi paced dinārdham /	golam ca kṛtvā mṛtkarpaṭa stham saṃrudhya bhāṇḍe hi pacet dina ardham 
SA_GS40_salrasmu-1100	susvāṅgaśīto rasa eṣa bhāvyo dhattūravahṇimuśalīdravaiśca // Rmañj_6.154 //	su svāṅgaśītaḥ rasaḥ eṣa bhāvyaḥ dhattūra vahni muśalī dravaiḥ ca 
SA_GS40_salrasmu-1101	lohasya pātre paripācitaśca siddho bhavet saṃgrahaṇīkapāṭaḥ /	lohasya pātre paripācitaḥ ca siddhaḥ bhavet saṃgrahaṇīkapāṭaḥ 
SA_GS40_salrasmu-1102	vātottarāyāṃ maricājyayuktaḥ pittottarāyāṃ madhupippalībhiḥ // Rmañj_6.155 //	vāta uttarāyām marica ājya yuktaḥ pitta uttarāyām madhu pippalībhiḥ 
SA_GS40_salrasmu-1103	śleṣmottarāyāṃ vijayārasena kaṭutrayeṇāpi yuto grahaṇyām // Rmañj_6.156 //	śleṣma uttarāyām vijayā rasena kaṭutrayeṇa api yutaḥ grahaṇyām 
SA_GS40_salrasmu-1104	kṣaye jvare'pyarśasi viḍvikāre sāmātisāre'rucipīnase ca /	kṣaye jvare pi arśasi viṣ vikāre sa āma atisāra īruci pīnase ca 
SA_GS40_salrasmu-1105	mohe ca kṛcchre gatadhātuvṛddhau guñjādvayaṃ cāpi mahāmayaghnam // Rmañj_6.157 //	mohe ca kṛcchre gata dhātu vṛddhau guñjā dvayam ca api mahā āmaya ghnam 
SA_GS40_salrasmu-1106	(vajrakapāṭarasaḥ)	         
SA_GS40_salrasmu-1107	mṛtasūtābhrakaṃ gandhaṃ yavakṣāraṃ saṭaṅkaṇam // Rmañj_6.158 //	               
SA_GS40_salrasmu-1108	agnimanthaṃ vacāṃ kuryāt sūtatulyām imāṃ sudhīḥ /	agnimantham vacām kuryāt sūta tulyām imām sudhīḥ 
SA_GS40_salrasmu-1109	tato jayantījambīrabhṛṅgadrāvair vimardayet // Rmañj_6.159 //	               
SA_GS40_salrasmu-1110	trivāsaraṃ tato golaṃ kṛtvā saṃśoṣya dhārayet /	                  
SA_GS40_salrasmu-1111	lohapātre ca lavaṇaṃ athopari nidhāpayet // Rmañj_6.160 //	loha pātre ca lavaṇam atha upari nidhāpayet 
SA_GS40_salrasmu-1112	adhovahniṃ śanaiḥ kuryād yāmārdhaṃ ca tad uddharet /	adhas vahnim śanais kuryāt yāma ardham ca tat uddharet 
SA_GS40_salrasmu-1113	rasatulyāmativiṣāṃ dadyānmocarasaṃ tathā // Rmañj_6.161 //	rasa tulyām ativiṣām dadyāt moca rasam tathā 
SA_GS40_salrasmu-1114	kapitthavijayādrāvairbhāvayet saptadhā bhiṣak /	kapittha vijayā drāvaiḥ bhāvayet saptadhā bhiṣak 
SA_GS40_salrasmu-1115	dhātakīndrayavamustālodhrabilvaguḍūcikāḥ // Rmañj_6.162 //	dhātakī indrayava mustā lodhra bilva guḍūcikāḥ 
SA_GS40_salrasmu-1116	etadrasairbhāvayitvā vāraikaṃ ca viśoṣayet /	              
SA_GS40_salrasmu-1117	rasavajraṃ kapāṭākhyaṃ māṣaikaṃ madhunā lihet // Rmañj_6.163 //	           lihet 
SA_GS40_salrasmu-1118	vahniḥ śuṇṭhī viḍaṅgāpi bilvaṃ ca lavaṇaṃ samam /	vahniḥ śuṇṭhī viḍaṅgā api bilvam ca lavaṇam samam 
SA_GS40_salrasmu-1119	pibed uṣṇāmbunā cānu sarvajāṃ grahaṇīṃ jayet // Rmañj_6.164 //	pibet uṣṇa ambunā ca anu sarvajām grahaṇīm jayet 
SA_GS40_salrasmu-1120	(vijayabhairavarasaḥ)	        
SA_GS40_salrasmu-1121	sūtakaṃ gandhakaṃ lohaṃ viṣaṃ citrakamabhrakam /	sūtakam gandhakam loham viṣam citrakam abhrakam 
SA_GS40_salrasmu-1122	viḍaṅgaṃ reṇukā mustā elā keśarapatrakam /	            
SA_GS40_salrasmu-1123	phalatrayaṃ trikaṭukaṃ śulbabhasma tathaiva ca // Rmañj_6.165 //	phalatrayam trikaṭukam śulba bhasma tathā eva ca 
SA_GS40_salrasmu-1124	etāni samabhāgāni dviguṇo dīyate guḍaḥ /	etāni sama bhāgāni dviguṇaḥ dīyate guḍaḥ 
SA_GS40_salrasmu-1125	kāse śvāse kṣaye gulme pramehe viṣamajvare // Rmañj_6.166 //	kāse śvāse kṣaye gulme pramehe viṣamajvare 
SA_GS40_salrasmu-1126	sūtāyāṃ grahaṇīmāṃdye śūle pāṇḍvāmaye tathā /	sūtāyām grahaṇī māṃdye śūle pāṇḍu āmaye tathā 
SA_GS40_salrasmu-1127	hastapādādirogeṣu guṭikeyaṃ praśasyate // Rmañj_6.167 //	hasta pāda ādi rogeṣu guṭikā iyam praśasyate 
SA_GS40_salrasmu-1128	(ānandabhairavarasaḥ)	          
SA_GS40_salrasmu-1129	daradaṃ vatsanābhaṃ ca maricaṃ ṭaṅkaṇaṃ kaṇā // Rmañj_6.168 //	           
SA_GS40_salrasmu-1130	cūrṇayetsamabhāgena raso hyānandabhairavaḥ /	cūrṇayet sama bhāgena rasaḥ hi ānandabhairavaḥ 
SA_GS40_salrasmu-1131	guñjaikaṃ tu dviguñjaṃ vā balaṃ jñātvā prayojayet // Rmañj_6.169 //	    tu      jñātvā prayojayet 
SA_GS40_salrasmu-1132	madhunā lehayeccānu kuṭajasya phalatvacam /	madhunā lehayet ca anu kuṭajasya phala tvacam 
SA_GS40_salrasmu-1133	cūrṇitaṃ karṣamātraṃ tu tridoṣasyātisārajit // Rmañj_6.170 //	cūrṇitam karṣa mātram tu tridoṣasya atisāra jit 
SA_GS40_salrasmu-1134	dadhyannaṃ dāpayetpathyaṃ gavyājaṃ takrameva ca /	dadhi annam dāpayet pathyam gavya ājam takram eva ca 
SA_GS40_salrasmu-1135	pipāsāyāṃ jalaṃ śītaṃ hitā ca vijayā niśi // Rmañj_6.171 //	pipāsāyām jalam śītam hitā ca vijayā niśi 
SA_GS40_salrasmu-1136	(meghaḍambararasaḥ)	        
SA_GS40_salrasmu-1137	taṇḍulīyajalaiḥ piṣṭaṃ sūtatulyaṃ ca gandhakam /	             
SA_GS40_salrasmu-1138	andhamūṣāgataṃ paktvā bhūdhare bhasmatāṃ nayet // Rmañj_6.172 //	         nayet 
SA_GS40_salrasmu-1139	daśamūlakaṣāyeṇa bhāvayetpraharadvayam /	             
SA_GS40_salrasmu-1140	guñjādvayaṃ haratyāśu hikkāṃ kāsaṃ jvaraṃ tathā /	            
SA_GS40_salrasmu-1141	anupānena dātavyo raso'yaṃ meghaḍambaraḥ // Rmañj_6.173 //	anupānena dātavyaḥ rasaḥ yam meghaḍambaraḥ 
SA_GS40_salrasmu-1142	(triguṇākhyarasaḥ)	triguṇa ākhya rasaḥ 
SA_GS40_salrasmu-1143	gandhakād dviguṇaṃ sūtaṃ śuddhaṃ mṛdvagninā kṣaṇam // Rmañj_6.174 //	              
SA_GS40_salrasmu-1144	paktvāvatārya saṃcūrṇya cūrṇatulyābhayāyutam /	paktvā avatārya saṃcūrṇya cūrṇa tulya abhayā yutam 
SA_GS40_salrasmu-1145	saptaguñjāmitaṃ khādedvardhayecca dine dine // Rmañj_6.175 //	sapta guñjā mitam khādet vardhayet ca dine dine 
SA_GS40_salrasmu-1146	guñjaikaṃ ca krameṇaiva yāvatsyād ekaviṃśatiḥ /	guñjā ekam ca krameṇa eva yāvat syāt ekaviṃśatiḥ 
SA_GS40_salrasmu-1147	kṣīrājyaśarkarāmiśraṃ śālyannaṃ pathyamācaret // Rmañj_6.176 //	kṣīra ājya śarkarā miśram śāli annam pathyam ācaret 
SA_GS40_salrasmu-1148	kampavātapraśāntyarthaṃ nirvāte nivasetsadā /	kampa vāta praśānti artham nirvāte nivaset sadā 
SA_GS40_salrasmu-1149	triguṇākhyo raso nāma tripakṣātkampavātanut // Rmañj_6.177 //	               
SA_GS40_salrasmu-1150	(vātaripurasaḥ)	vātari purasaḥ 
SA_GS40_salrasmu-1151	sūtahāṭakavajrāṇi tāraṃ lohaṃ ca mākṣikam /	sūta hāṭaka vajrāṇi tāram loham ca mākṣikam 
SA_GS40_salrasmu-1152	tālaṃ nīlāñjanaṃ tutthamabdhiphenaṃ samāṃśakam // Rmañj_6.178 //	             
SA_GS40_salrasmu-1153	pañcānāṃ lavaṇānāṃ ca bhāgamekaṃ vimardayet /	pañcānām lavaṇānām ca bhāgam ekam vimardayet 
SA_GS40_salrasmu-1154	vajrakṣīrair dinaikaṃ tu ruddhvā taṃ bhūdhare puṭet // Rmañj_6.179 //	      tu           
SA_GS40_salrasmu-1155	māṣaikamārdrakadrāvair lehayed vātanāśanam /	              
SA_GS40_salrasmu-1156	pippalīmūlajaṃ kvāthaṃ sakṛṣṇamanupāyayet // Rmañj_6.180 //	pippalī mūla jam kvātham sa kṛṣṇam anupāyayet 
SA_GS40_salrasmu-1157	sarvavātavikārāṃstu nihantyākṣepakādikān /	sarva vāta vikārān tu nihanti ākṣepaka ādikān 
SA_GS40_salrasmu-1158	rasaḥ sarvatra vikhyāto nāma vātaripuḥ smṛtaḥ // Rmañj_6.181 //	rasaḥ sarvatra vikhyātaḥ nāma vātaripuḥ smṛtaḥ 
SA_GS40_salrasmu-1159	(vātagajāṅkuśarasaḥ)	          
SA_GS40_salrasmu-1160	mṛtaṃ lohaṃ sūtagandhaṃ tāmratālakamākṣikam /	                 
SA_GS40_salrasmu-1161	pathyāṃ śṛṅgīviṣaṃ tryūṣam agnimanthaṃ ca ṭaṅkaṇam // Rmañj_6.182 //	pathyām śṛṅgī viṣam tryūṣam agnimantham ca ṭaṅkaṇam 
SA_GS40_salrasmu-1162	tulyaṃ khalve dinaṃ mardya muṇḍīnirguṇḍijair dravaiḥ /	                
SA_GS40_salrasmu-1163	dviguñjāṃ vaṭikāṃ khādetsarvavātapraśāntaye /	dvi guñjām vaṭikām khādet sarva vāta praśāntaye 
SA_GS40_salrasmu-1164	sādhyāsādhyaṃ nihantyāśu raso vātagajāṅkuśaḥ // Rmañj_6.183 //	sādhya asādhyam nihanti āśu rasaḥ vātagajāṅkuśaḥ 
SA_GS40_salrasmu-1165	(amlapittāntakarasaḥ)	          
SA_GS40_salrasmu-1166	mṛtasūtābhralohānāṃ tulyāṃ pathyāṃ vicūrṇayet /	                
SA_GS40_salrasmu-1167	māṣatrayaṃ lihetkṣaudrairamlapittapraśāntaye // Rmañj_6.184 //	             
SA_GS40_salrasmu-1168	(agnikumārarasaḥ)	agnikumārarasaḥ 
SA_GS40_salrasmu-1169	sūtaṃ gandhaṃ ca nāgānāṃ cūrṇaṃ haṃsāṅghrivāriṇā /	sūtam gandham ca nāgānām cūrṇam haṃsāṅghri vāriṇā 
SA_GS40_salrasmu-1170	dinaṃ gharme vimardyātha golikāṃ tasya yojayet // Rmañj_6.185 //	dinam gharme vimardya atha golikām tasya yojayet 
SA_GS40_salrasmu-1171	kācakupyāṃ ca saṃveṣṭya tāṃ tribhir mṛtpuṭair dṛḍham /	kāca kūpyām ca saṃveṣṭya tām tribhiḥ mṛd puṭaiḥ dṛḍham 
SA_GS40_salrasmu-1172	mukhaṃ saṃrudhya saṃśoṣya sthāpayetsikatāhvaye // Rmañj_6.186 //	mukham saṃrudhya saṃśoṣya sthāpayet sikatā āhvaye 
SA_GS40_salrasmu-1173	sārdhaṃ dinaṃ krameṇāgniṃ jvālayet tadadhastataḥ /	sārdham dinam krameṇa agnim jvālayet tad adhas tatas 
SA_GS40_salrasmu-1174	svāṃgaśītaṃ samuddhṛtya ṣaḍaṃśenāmṛtaṃ kṣipet // Rmañj_6.187 //	svāṃgaśītam samuddhṛtya ṣaṣ aṃśena amṛtam kṣipet 
SA_GS40_salrasmu-1175	maricānyarddhabhāgena samaṃ vāsyātha mardayet /	               
SA_GS40_salrasmu-1176	ayamagnikumārākhyo raso mātrāsya raktikā // Rmañj_6.188 //	ayam agnikumāra ākhyaḥ rasaḥ mātrā asya raktikā 
SA_GS40_salrasmu-1177	tāmbūlīrasasaṃyukto hanti rogānamūn ayam /	tāmbūlī rasa saṃyuktaḥ hanti rogān amūn ayam 
SA_GS40_salrasmu-1178	vātarogān kṣayaṃ śvāsaṃ kāsaṃ pāṇḍukapholbaṇam // Rmañj_6.189 //	vāta rogān kṣayam śvāsam kāsam pāṇḍu kapha ulbaṇam 
