segmentnr	original	analyzed
SA_GP12_nardp2_u-2120	saṃbhogaṃ dakṣiṇopetaṃ vratasya paripūrtaye /	saṃbhogam dakṣiṇā upetam vratasya paripūrtaye 
SA_GP12_nardp2_u-2121	prātaḥ snāne hayaṃ dadyānniḥsnehe ghṛtasaktukān // NarP_2,22.74 //	prātar snāne hayam dadyāt niḥsnehe ghṛta saktukān 
SA_GP12_nardp2_u-2122	nakharāṇāṃ ca keśānāṃ dhāraṇe darpaṇaṃ dadet /	nakharāṇām ca keśānām dhāraṇe darpaṇam dadet 
SA_GP12_nardp2_u-2123	upānahau pradadyāttu pādatrāṇavivarjane // NarP_2,22.75 //	upānahau pradadyāt tu pāda trāṇa vivarjane 
SA_GP12_nardp2_u-2124	lavaṇasya tu saṃtyāge dātavyā surabhistathā /	lavaṇasya tu saṃtyāge dātavyā surabhiḥ tathā 
SA_GP12_nardp2_u-2125	āmiṣasya parityāge savatsāṃ kapilāṃ dadet // NarP_2,22.76 //	āmiṣasya parityāge sa vatsām kapilām dadet 
SA_GP12_nardp2_u-2126	nityaṃ dīpaprado yastu vrate 'bhīṣṭe surālaye /	nityam dīpa pradaḥ yaḥ tu vrate bhīṣṭe surālaye 
SA_GP12_nardp2_u-2127	sa kāñcanaṃ tathā tāmraṃ saghṛtaṃ dīpakaṃ priye // NarP_2,22.77 //	sa kāñcanam tathā tāmram sa ghṛtam dīpakam priye 
SA_GP12_nardp2_u-2128	pradadyādvāsasā chatraṃ vaiṣṇave vratapūrtaye /	pradadyāt vāsasā chatram vaiṣṇave vrata pūrtaye 
SA_GP12_nardp2_u-2129	ekāntaropavāsī tu kṣaumavastraṃ pradāpayet // NarP_2,22.78 //	eka antara upavāsī tu kṣauma vastram pradāpayet 
SA_GP12_nardp2_u-2130	trirātre kāñcanopetāṃ dadyācchayyāṃ svalaṅkṛtām /	tri rātre kāñcana upetām dadyāt śayyām su alaṅkṛtām 
SA_GP12_nardp2_u-2131	ṣaḍrarātrādyupavāseṣu śibikāṃ chatrasaṃyutām // NarP_2,22.79 //	ṣaṣ rarātra ādi upavāseṣu śibikām chatra saṃyutām 
SA_GP12_nardp2_u-2132	savāhapuruṣaṃ pīnamanaṅvāhamathārpayet /	sa vāha puruṣam pīnam anaṅ vāham atha arpayet 
SA_GP12_nardp2_u-2133	ajāvikaṃ tvekabhakte phalāhāre suvarṇakam // NarP_2,22.80 //	ajāvikam tu eka bhakte phala āhāre suvarṇakam 
SA_GP12_nardp2_u-2134	śākāhāre phalaṃ dadyātsauvarṇaṃ ghṛtasaṃyutam /	śāka āhāre phalam dadyāt sauvarṇam ghṛta saṃyutam 
SA_GP12_nardp2_u-2135	rasānāṃ caiva sarveṣāṃ tyāge 'nuktasya vāpi ca // NarP_2,22.81 //	rasānām ca eva sarveṣām tyāge nuktasya vā api ca 
SA_GP12_nardp2_u-2136	dātavyaṃ rājataṃ pātraṃ sauvarṇa vāpi śaktitaḥ /	dātavyam rājatam pātram sauvarṇa vā api śaktitaḥ 
SA_GP12_nardp2_u-2137	yathoktasyāpradāne tu yathoktākaraṇe 'pi vā // NarP_2,22.82 //	yathā uktasya apradāne tu yathā ukta akaraṇe vā 
SA_GP12_nardp2_u-2138	vipravākyaṃ caretsubhru viṣṇusmaraṇapūrvakam /	vipra vākyam caret subhru viṣṇu smaraṇa pūrvakam 
SA_GP12_nardp2_u-2139	vṛthā vipravaco yastu manyate manujaḥ śubhe // NarP_2,22.83 //	vṛthā vipra vacaḥ yaḥ tu manyate manujaḥ śubhe 
SA_GP12_nardp2_u-2140	dakṣiṇāṃ naiva dadyādvā sa yāti narakedhruvam /	dakṣiṇām nā eva dadyāt vā sa yāti narake dhruvam 
SA_GP12_nardp2_u-2141	vratavaikalyamāsādya kuṣṭhī cāndhaḥ prajāyate // NarP_2,22.84 //	vrata vaikalyam āsādya kuṣṭhī ca andhaḥ prajāyate 
SA_GP12_nardp2_u-2142	dharāmarāṇāṃ vacane vyavasthitā divaukasastīrthagaṇā makhāśca /	dharā amarāṇām vacane vyavasthitāḥ divaukasaḥ tīrtha gaṇāḥ makhāḥ ca 
SA_GP12_nardp2_u-2143	ko laṅghayetsubhru vaco hi teṣāṃ śreyobhikāmo manujastu vidvān // NarP_2,22.85 //	kaḥ laṅghayet subhru vacaḥ hi teṣām śreyobhi kāmaḥ manujaḥ tu vidvān 
SA_GP12_nardp2_u-2144	idaṃ mayā dharmarahasyayuktaṃ virañcaye śrīpatinā yathoktam /	idam mayā dharma rahasya yuktam virañcaye śrīpatinā yathā uktam 
SA_GP12_nardp2_u-2145	prakāśitaṃ tubhyamananyavācyaṃ phalapradaṃ mādhavatuṣṭihetum // NarP_2,22.86 //	prakāśitam tubhyam ananya vācyam phala pradam mādhava tuṣṭi hetum 
SA_GP12_nardp2_u-2146	iti śrībṛhannāradīyapurāṇottarabhāge kārtikamāhātmyaṃ nāma dvāviṃśo 'dhyāyaḥ	iti śrī bṛhat nāradīyapurāṇa uttara bhāge kārtikamāhātmyam nāma dvāviṃśaḥ dhyāyaḥ 
SA_GP12_nardp2_u-2147	mohinyuvāca	mohinī uvāca 
SA_GP12_nardp2_u-2148	vākyamuktaṃ tvayā sādhu kārtike yadupoṣaṇam /	vākyam uktam tvayā sādhu kārtike yat upoṣaṇam 
SA_GP12_nardp2_u-2149	vratādikaraṇaṃ rājñāṃ noktaṃ kvāpi nidarśane // NarP_2,23.1 //	vrata ādi karaṇam rājñām na uktam kvāpi nidarśane 
SA_GP12_nardp2_u-2150	muktvaikaṃ brāhmaṇaṃ loke noktaṃ śūdraviśorapi /	muktvā ekam brāhmaṇam loke na uktam śūdra viśoḥ api 
SA_GP12_nardp2_u-2151	dānaṃ hi pālanaṃ yuddhaṃ tṛtīyaṃ bhūbhujāṃ smṛtam // NarP_2,23.2 //	dānam hi pālanam yuddham tṛtīyam bhūbhujām smṛtam 
SA_GP12_nardp2_u-2152	na vrataṃ hi tvayā kāryaṃ yadi māmicchasi priyām /	na vratam hi tvayā kāryam yadi mām icchasi priyām 
SA_GP12_nardp2_u-2153	muhūrtamapi rājendra na śaknomi tvayā vinā // NarP_2,23.3 //	muhūrtam api rāja indra na śaknomi tvayā vinā 
SA_GP12_nardp2_u-2154	sthātuṃ kamalagarbhābha kiṃ punarmāsasaṃkhyayā /	sthātum kamala garbha ābha kim punar māsa saṃkhyayā 
SA_GP12_nardp2_u-2155	yatropavāsakaraṇaṃ manyase vasādhādhipa // NarP_2,23.4 //	yatra upavāsa karaṇam manyase vasādha adhipa 
SA_GP12_nardp2_u-2156	tatra vai bhojanaṃ deyaṃ viprāṇāṃ ca mahātmanām /	tatra vai bhojanam deyam viprāṇām ca mahātmanām 
SA_GP12_nardp2_u-2157	athavā jyeṣṭhapatnī yā sā karotu vratādikam /	athavā jyeṣṭha patnī yā sā karotu vrata ādikam 
SA_GP12_nardp2_u-2158	evamukte tu vacane mohinyā rukmabhūṣaṇaḥ // NarP_2,23.5 //	evam ukte tu vacane mohinyāḥ rukmabhūṣaṇaḥ 
SA_GP12_nardp2_u-2159	ājuhāva priyāṃ bhāryāṃ nāmnā saṃdhyāvaliṃśubhām /	ājuhāva priyām bhāryām nāmnā saṃdhyāvalim śubhām 
SA_GP12_nardp2_u-2160	āhūtā tatkṣaṇātprāptā rājānaṃ bhūridakṣiṇam // NarP_2,23.6 //	āhūtā tad kṣaṇāt prāptā rājānam bhūri dakṣiṇam 
SA_GP12_nardp2_u-2161	āśīnaṃ śayane divye mohinībāhusaṃvṛtam /	āśīnam śayane divye mohinī bāhu saṃvṛtam 
SA_GP12_nardp2_u-2162	saṃghṛṣṭaṃ hi kucāgreṇa svarṇakuṃbhanibhena hi // NarP_2,23.7 //	saṃghṛṣṭam hi kuca agreṇa svarṇa kuṃbha nibhena hi 
SA_GP12_nardp2_u-2163	śayane vāmanetrāyāḥ sakāmāyā mahīpate /	śayane vāmanetrāyāḥ sa kāmāyāḥ mahīpate 
SA_GP12_nardp2_u-2164	kṛtāṃ jalipuṭā bhūtvā bharturnamitakandharā // NarP_2,23.8 //	kṛtām jali puṭā bhūtvā bhartuḥ namita kandharā 
SA_GP12_nardp2_u-2165	saṃdhyāvalī prāha nṛpaṃ kimāhūtā karomyaham /	saṃdhyāvalī prāha nṛpam kim āhūtā karomi aham 
SA_GP12_nardp2_u-2166	tava vākye sthitā kānta duḥsāpatnyavivarjitā // NarP_2,23.9 //	tava vākye sthitā kānta duḥsāpatnya vivarjitā 
SA_GP12_nardp2_u-2167	yathā yathā hi ramase mohinyā sahaha bhūpate /	yathā yathā hi ramase mohinyā saha ha bhūpate 
SA_GP12_nardp2_u-2168	tathā tathā mama prītirvarddhate nātra saṃśayaḥ // NarP_2,23.10 //	tathā tathā mama prītiḥ varddhate na atra saṃśayaḥ 
SA_GP12_nardp2_u-2169	bhartuḥ saukhyena yā nārī duḥkhayuktā prajāyate /	bhartuḥ saukhyena yā nārī duḥkha yuktā prajāyate 
SA_GP12_nardp2_u-2170	sā tu śyenī bhavedrājaṃstrīṇi varṣāṇi pañca ca // NarP_2,23.11 //	sā tu śyenī bhavet rājan trīṇi varṣāṇi pañca ca 
SA_GP12_nardp2_u-2171	ājñāṃ me dehi rājendra mā vrīhāṃ kāmikāṃ kuru // NarP_2,23.12 //	ājñām me dehi rāja indra mā vrīhām kāmikām kuru 
SA_GP12_nardp2_u-2172	rukmāṅgada uvāca	rukmāṅgadaḥ uvāca 
SA_GP12_nardp2_u-2173	jānāmi tava śīlaṃ tu kulaṃ jānāmi bhāmini /	jānāmi tava śīlam tu kulam jānāmi bhāmini 
SA_GP12_nardp2_u-2174	tava vākyena hi ciraṃ mohinī ramitā mayā // NarP_2,23.13 //	tava vākyena hi ciram mohinī ramitā mayā 
SA_GP12_nardp2_u-2175	ramamāṇasya suciraṃ bahavaḥ kārtikā gatāḥ /	ramamāṇasya su ciram bahavaḥ kārtikāḥ gatāḥ 
SA_GP12_nardp2_u-2176	priyā saukhyena mugdhasya na gato harivāsaraḥ // NarP_2,23.14 //	priyā saukhyena mugdhasya na gataḥ hari vāsaraḥ 
SA_GP12_nardp2_u-2177	so 'haṃ tṛptimanuprāptaḥ kāmabhogātpunaḥ punaḥ /	saḥ ham tṛptim anuprāptaḥ kāma bhogāt punar punar 
SA_GP12_nardp2_u-2178	jñāto 'yaṃ kārtiko māsaḥ sarvapāpakṣayaṅkaraḥ // NarP_2,23.15 //	jñātaḥ yam kārtikaḥ māsaḥ sarva pāpa kṣayaṅkaraḥ 
SA_GP12_nardp2_u-2179	kartukāmo vrataṃ devi kārtikākhyaṃ supuṇyadam /	kartu kāmaḥ vratam devi kārtika ākhyam su puṇya dam 
SA_GP12_nardp2_u-2180	iyaṃ vārayate māṃ ca vratādbrahmasutā śubhe // NarP_2,23.16 //	iyam vārayate mām ca vratāt brahma sutā śubhe 
SA_GP12_nardp2_u-2181	asyā na vipriyaṃ kāryaṃ sarvathā varavarṇini /	asyāḥ na vipriyam kāryam sarvathā varavarṇini 
SA_GP12_nardp2_u-2182	māmakaṃ vratamādhatsva kṛcchrākhyaṃ kāyaśoṣakam // NarP_2,23.17 //	māmakam vratam ādhatsva kṛcchra ākhyam kāya śoṣakam 
SA_GP12_nardp2_u-2183	sā caivamuktā navahemavarṇā bhartrā tadā pīnapayodharaṅgī /	sā ca evam uktā nava hema varṇā bhartrā tadā pīna payodhar aṅgī 
SA_GP12_nardp2_u-2184	uvāca vākyaṃ dvijarājakaktrāvrataṃ cariṣye tava tuṣṭihetoḥ // NarP_2,23.18 //	uvāca vākyam dvijarāja kaktrā vratam cariṣye tava tuṣṭi hetoḥ 
SA_GP12_nardp2_u-2185	yenaiva kīrtistu yaśo bhavecca tathaiva saukhyaṃ tava kīrtiyuktam /	yena eva kīrtiḥ tu yaśaḥ bhavet ca tathā eva saukhyam tava kīrti yuktam 
SA_GP12_nardp2_u-2186	karomi saumyaṃ naradevanātha kṣipāmi dehaṃ jvalanetvadartham // NarP_2,23.19 //	karomi saumyam naradeva nātha kṣipāmi deham 
SA_GP12_nardp2_u-2187	akāryametannahi bhūmipāla vākyena te hanmi sutaṃ svakīyam /	akāryam etat na hi bhūmipāla vākyena te hanmi sutam svakīyam 
SA_GP12_nardp2_u-2188	kintvevametadvratakarma bhūyaḥ karomi saumyaṃ naradevanātha // NarP_2,23.20 //	kintu evam etat vrata karma bhūyas karomi saumyam naradeva nātha 
SA_GP12_nardp2_u-2189	ityevamuktvā raviputraśatruṃ praṇamya taṃ cāruviśālanetrā /	iti evam uktvā ravi putra śatrum praṇamya tam cāru viśāla netrā 
SA_GP12_nardp2_u-2190	vrataṃ cakārātha tadā hi devī hyaśeṣapāpaughavināśanāya // NarP_2,23.21 //	vratam cakāra atha tadā hi devī hi aśeṣa pāpa ogha vināśanāya 
SA_GP12_nardp2_u-2191	vrate pravṛtte varakṛcchrasaṃjñe priyākṛte harṣamavāpa rājā /	vrate pravṛtte varakṛcchra saṃjñe priyā kṛte harṣam avāpa rājā 
SA_GP12_nardp2_u-2192	uvāca vākyaṃ kuśaketuputrīṃ kṛtaṃ vacaḥ subhru samīhitaṃ te // NarP_2,23.22 //	uvāca vākyam kuśaketu putrīm kṛtam vacaḥ subhru samīhitam te 
SA_GP12_nardp2_u-2193	ramasva kāmaṃ maya sanniviṣṭasaṃpūrṇavāñchā karabhoru hṛṣṭā /	ramasva kāmam maya sanniviṣṭa saṃpūrṇa vāñchā karabha ūru hṛṣṭā 
SA_GP12_nardp2_u-2194	vimuktakāryastava subhru hetornānyāsti nārī mama saukhyahetuḥ // NarP_2,23.23 //	vimukta kāryaḥ tava subhru hetoḥ nā anyā asti nārī mama saukhya hetuḥ 
SA_GP12_nardp2_u-2195	sā tvevamuktā nijanāyakena praharṣamabhyetya jagāda bhūpam /	sā tu evam uktā nija nāyakena praharṣam abhyetya jagāda bhūpam 
SA_GP12_nardp2_u-2196	jñātvā bhavantaṃ bahukāmayuktaṃ triviṣṭapānnātha samāgatāham // NarP_2,23.24 //	jñātvā bhavantam bahu kāma yuktam triviṣṭapāt nātha samāgatā aham 
SA_GP12_nardp2_u-2197	tyaktvāmarāndaityagaṇāṃśca sarvāngandharvayakṣoragarākṣasāṃśca /	tyaktvā amarān daitya gaṇān ca sarvān gandharva yakṣa uraga rākṣasān ca 
SA_GP12_nardp2_u-2198	saṃdṛśyamānānmama nātha hetoḥ snehānvitāhaṃ tava mandarādrau // NarP_2,23.25 //	saṃdṛśyamānāt mama nātha hetoḥ sneha anvitā aham tava mandara adrau 
SA_GP12_nardp2_u-2199	etatkāmaphalaṃ loke yaddvayorekacittatā /	etat kāma phalam loke yat dvayoḥ eka citta tā 
SA_GP12_nardp2_u-2200	anyacetaḥ kṛtaḥ kāmaḥ śavayoriva saṃgamaḥ // NarP_2,23.26 //	anya cetaḥ kṛtaḥ kāmaḥ śavayoḥ iva saṃgamaḥ 
SA_GP12_nardp2_u-2201	saphalaṃ hi vapurme 'dya saphalaṃ rūpameva hi /	sa phalam hi vapuḥ me dya sa phalam rūpam eva hi 
SA_GP12_nardp2_u-2202	tvayā kāmavatā kānta durllabhaṃ yajjagattraye // NarP_2,23.27 //	tvayā kāmavatā kānta durllabham yat jagattraye 
SA_GP12_nardp2_u-2203	pronnatābhyāṃ kucābhyāṃ hi kāmino hṛdayaṃ yadi /	pronnatābhyām kucābhyām hi kāminaḥ hṛdayam yadi 
SA_GP12_nardp2_u-2204	saṃśliṣṭaṃ nahi śīryeta manye vajrasamaṃ dṛḍham /	saṃśliṣṭam nahi śīryeta manye vajra samam dṛḍham 
SA_GP12_nardp2_u-2205	tadeva cāmṛtaṃ loke yatpurandhryadharāsavam // NarP_2,23.28 //	tat eva ca amṛtam loke yat purandhrī adhara āsavam 
SA_GP12_nardp2_u-2206	kucābhyāṃ hṛdi līnābhyāṃ mukhena paripīyate /	kucābhyām hṛdi līnābhyām mukhena paripīyate 
SA_GP12_nardp2_u-2207	evamuktvā pariṣvajya rājānaṃ rahasi sthitam // NarP_2,23.29 //	evam uktvā pariṣvajya rājānam rahasi sthitam 
SA_GP12_nardp2_u-2208	ramayāmāsa tanvaṅgī vātsyāyanavidhānataḥ /	ramayāmāsa tanvaṅgī vātsyāyana vidhānataḥ 
SA_GP12_nardp2_u-2209	tasyaivaṃ ramamāṇasya mohinyā sahitasya hi // NarP_2,23.30 //	tasya evam ramamāṇasya mohinyā sahitasya hi 
SA_GP12_nardp2_u-2210	rukmāṅgadasya karṇābhyāṃ paṭahadhvanirāgataḥ /	rukmāṅgadasya karṇābhyām paṭaha dhvaniḥ āgataḥ 
SA_GP12_nardp2_u-2211	mattebhakuṃbhasaṃsthastu dharmāṅgadanideśataḥ // NarP_2,23.31 //	matta ibha kuṃbha saṃsthaḥ tu dharmāṅgada nideśataḥ 
SA_GP12_nardp2_u-2212	prātarharidinaṃ lokāstiṣṭhadhvaṃ tvekabhojanāḥ /	prātar hari dinam lokāḥ tiṣṭhadhvam tu eka bhojanāḥ 
SA_GP12_nardp2_u-2213	akṣāralavaṇāḥ sarve haviṣyānnaniṣeviṇaḥ // NarP_2,23.32 //	a kṣāra lavaṇāḥ sarve haviṣya anna niṣeviṇaḥ 
SA_GP12_nardp2_u-2214	avanītalpaśayanāḥ priyāsaṃgavivarjitāḥ /	avanī talpa śayanāḥ priya āsaṃga vivarjitāḥ 
SA_GP12_nardp2_u-2215	smaradhvaṃ devadeveśaṃ purāṇaṃ puruṣottamam // NarP_2,23.33 //	smaradhvam devadeveśam purāṇam puruṣottamam 
SA_GP12_nardp2_u-2216	sakṛdbhojanasaṃyuktā upavāsaṃ kariṣyatha /	sakṛt bhojana saṃyuktāḥ upavāsam kariṣyatha 
SA_GP12_nardp2_u-2217	akṛtaśrāddhanicayā aprāptāḥ piṇḍameva ca // NarP_2,23.34 //	a kṛta śrāddha nicayāḥ aprāptāḥ piṇḍam eva ca 
SA_GP12_nardp2_u-2218	gayāmagataputrāśca gacchadhvaṃ śrīhareḥ padam /	gayām a gata putrāḥ ca gacchadhvam śrī hareḥ padam 
SA_GP12_nardp2_u-2219	eṣā kārtikaśuklā vai harernidrāvyapohinī // NarP_2,23.35 //	eṣā kārtika śuklā vai hareḥ nidrā vyapohinī 
SA_GP12_nardp2_u-2220	prātarekādaśī prāptā mā kṛthā bhojanaṃ kvacit /	prātar ekādaśī prāptā mā kṛthāḥ bhojanam kvacid 
SA_GP12_nardp2_u-2221	brahmahatyādipāpāni kāmakārakṛtāni ca // NarP_2,23.36 //	brahmahatyā ādi pāpāni kāmakāra kṛtāni ca 
SA_GP12_nardp2_u-2222	tāni yāsyanti sarvāṇi upoṣyemāṃ prabodhinīm /	tāni yāsyanti sarvāṇi upoṣya imām prabodhinīm 
SA_GP12_nardp2_u-2223	prabodhayeddharmmaparānnyāyācāra samanvitān // NarP_2,23.37 //	prabodhayet dharmma parān nyāya ācāra samanvitān 
SA_GP12_nardp2_u-2224	hareḥ prabodhamādhatte tenaiṣā bodhinī smṛtā /	hareḥ prabodham ādhatte tena eṣā bodhinī smṛtā 
SA_GP12_nardp2_u-2225	sakṛccopoṣitāṃ cemāṃ nidrācchedakarīṃ hareḥ // NarP_2,23.38 //	sakṛt ca upoṣitām ca imām nidrā cheda karīm hareḥ 
SA_GP12_nardp2_u-2226	tanayo na bhavenmartyo na garbhe jāyate punaḥ /	tanayaḥ na bhavet martyaḥ na garbhe jāyate punar 
SA_GP12_nardp2_u-2227	rurudhvaṃ cakriṇaḥ pūjāmātmavittena mānavāḥ // NarP_2,23.39 //	rurudhvam cakriṇaḥ pūjām ātma vittena mānavāḥ 
SA_GP12_nardp2_u-2228	vastraiḥ puṣpairdhūpadīpairvaracandanakuṅkumaiḥ /	vastraiḥ puṣpaiḥ dhūpa dīpaiḥ vara candana kuṅkumaiḥ 
SA_GP12_nardp2_u-2229	suhṛdyaiśca phalairgandhairyajadhvaṃ śrīhareḥ padam // NarP_2,23.40 //	suhṛdyaiḥ ca phalaiḥ gandhaiḥ yajadhvam śrī hareḥ padam 
SA_GP12_nardp2_u-2230	yo na kuryādvaco me 'dya dharmyaṃ viṣṇugatipradam /	yaḥ na kuryāt vacaḥ me dharmyam viṣṇu gati pradam 
SA_GP12_nardp2_u-2231	sa me daṇḍyaśca vādhyaśca nirvāsyo viṣayāddhruvam // NarP_2,23.41 //	sa me daṇḍyaḥ ca vādhyaḥ ca nirvāsyaḥ viṣayāt dhruvam 
SA_GP12_nardp2_u-2232	evaṃvidhe vādyamāne paṭahe meghaniḥsvane /	evaṃvidhe vādyamāne paṭahe megha niḥsvane 
SA_GP12_nardp2_u-2233	hastā damuñca tāṃbūlaṃ sakarpūraṃ nṛpottamaḥ // NarP_2,23.42 //	tāṃbūlam sa karpūram nṛpa uttamaḥ 
SA_GP12_nardp2_u-2234	mohinīkucayorlagnaṃ hṛdayaṃ sa vikṛṣya vai /	mohinī kucayoḥ lagnam hṛdayam sa vikṛṣya vai 
SA_GP12_nardp2_u-2235	udattiṣṭhanmahīpālaḥ śayyāyāṃ rativarddhanaḥ // NarP_2,23.43 //	udattiṣṭhat mahīpālaḥ śayyāyām rati varddhanaḥ 
SA_GP12_nardp2_u-2236	mohinīṃ mohakāmārttāṃ satviyan ślakṣṇayā girā /	mohinīm moha kāma ārttām ślakṣṇayā girā 
SA_GP12_nardp2_u-2237	devi prātarharidinaṃ bhaviṣyatyadhanāśanam // NarP_2,23.44 //	devi prātar hari dinam bhaviṣyati adhana aśanam 
SA_GP12_nardp2_u-2238	saṃyato 'haṃ bhaviṣyāmi kṣamyatāṃ kṣamyatāmiti /	saṃyataḥ ham bhaviṣyāmi kṣamyatām kṣamyatām iti 
SA_GP12_nardp2_u-2239	tavājñayā mayā kṛcchraṃ sandhyāvalyā tu kāritam // NarP_2,23.45 //	tava ājñayā mayā kṛcchram sandhyāvalyā tu kāritam 
SA_GP12_nardp2_u-2240	iyamekādaśī kāryā prabodhakaraṇī mayā /	iyam ekādaśī kāryā prabodha karaṇī mayā 
SA_GP12_nardp2_u-2241	aśeṣapāpabandhasya chedanī gatidāyinī // NarP_2,23.46 //	aśeṣa pāpa bandhasya chedanī gati dāyinī 
SA_GP12_nardp2_u-2242	trayāṇāmapi lokānāṃ mahotsavavidhāyinī /	trayāṇām api lokānām mahā utsava vidhāyinī 
SA_GP12_nardp2_u-2243	tasmāddhaviṣyaṃ bhokṣye 'haṃ niyato mattagāminī // NarP_2,23.47 //	tasmāt haviṣyam bhokṣye ham niyataḥ matta gāminī 
SA_GP12_nardp2_u-2244	mayā saha viśālākṣi tvaṃ cāpi tamadhokṣajam /	mayā saha viśāla akṣi tvam ca api tam adhokṣajam 
SA_GP12_nardp2_u-2245	ārādhaya hṛṣīkeśamupavāsaparāyaṇā /	ārādhaya hṛṣīkeśam upavāsa parāyaṇā 
SA_GP12_nardp2_u-2246	yena yāsyasi nirvāṇaṃ dāhapralayavarjitam // NarP_2,23.48 //	yena yāsyasi nirvāṇam dāha pralaya varjitam 
SA_GP12_nardp2_u-2247	mohinyuvāca	mohinī uvāca 
SA_GP12_nardp2_u-2248	sādhūktaṃ hi tvayā rājanpūjanaṃ cakrapāṇinaḥ /	sādhu uktam hi tvayā rājan pūjanam cakrapāṇinaḥ 
SA_GP12_nardp2_u-2249	janmamṛtyujarāchedi kariṣye 'haṃ tavājñayā // NarP_2,23.49 //	janma mṛtyu jarā chedi kariṣye ham tava ājñayā 
SA_GP12_nardp2_u-2250	pratijñā yā tvayā pūrvaṃ kṛtā mandaramastake /	pratijñā yā tvayā pūrvam kṛtā mandara mastake 
SA_GP12_nardp2_u-2251	karapradānasahitā bhavatā sukṛtāṅkitā // NarP_2,23.50 //	kara pradāna sahitā bhavatā sukṛta aṅkitā 
SA_GP12_nardp2_u-2252	tasyāstu samayaḥ prāpto dīyatāṃ sa hi me tvayā /	tasyāḥ tu samayaḥ prāptaḥ dīyatām sa hi me tvayā 
SA_GP12_nardp2_u-2253	janmaprabhṛti yatpuṇyaṃ tvayā yatnena saṃcitam // NarP_2,23.51 //	janma prabhṛti yat puṇyam tvayā yatnena saṃcitam 
SA_GP12_nardp2_u-2254	tatsarvaṃ naśyati kṣipraṃ na dadāsi varaṃ yadi /	tat sarvam naśyati kṣipram na dadāsi varam yadi 
SA_GP12_nardp2_u-2255	rukmāṅgada uvāca	rukmāṅgadaḥ uvāca 
SA_GP12_nardp2_u-2256	ehi cārvaṅgi karttāsmi yatte manasi vartate // NarP_2,23.52 //	ehi cāru aṅgi karttāsmi yat te manasi vartate 
SA_GP12_nardp2_u-2257	nādeyaṃ vidyate kiñcittubhyaṃ me jīvitāvadhi /	na ādeyam vidyate kiñcid tubhyam me jīvita avadhi 
SA_GP12_nardp2_u-2258	kiṃ punargrāmavittādi dharāyuktaṃ ca bhāmini // NarP_2,23.53 //	kim punar grāma vitta ādi dharā yuktam ca bhāmini 
SA_GP12_nardp2_u-2259	mohinyuvāca	mohinī uvāca 
SA_GP12_nardp2_u-2260	nātha kānta vibho rājan jīviteśa ratipriya /	nātha kānta vibho rājan jīviteśa ratipriya 
SA_GP12_nardp2_u-2261	nopoṣyaṃ vāmaraṃ viṣṇorbhoktavyā yadyahaṃ priyā // NarP_2,23.54 //	na upoṣyam vā amaram viṣṇoḥ bhoktavyā yadi aham priyā 
SA_GP12_nardp2_u-2262	na ca te 'haṃ priyā rājan suhūrtamapi kāmaye /	na ca te ham priyā rājan suhūrtam api kāmaye 
SA_GP12_nardp2_u-2263	tvatsaṃyogaṃ vinā bhūtā bhaviṣyāmi varaṃ vinā // NarP_2,23.55 //	tvad saṃyogam vinā bhūtā bhaviṣyāmi varam vinā 
SA_GP12_nardp2_u-2264	tasmānmāṃ yadi vāñchethā bhoktuṃ satyaparāyaṇa /	tasmāt mām yadi vāñchethāḥ bhoktum satya parāyaṇa 
SA_GP12_nardp2_u-2265	tadā tyajopavāsaṃ hi bhujyatāṃ harivāsare // NarP_2,23.56 //	tadā tyaja upavāsam hi bhujyatām harivāsare 
SA_GP12_nardp2_u-2266	eṣa eva varo deyo yo mayā prārthitaḥ purā /	eṣaḥ eva varaḥ deyaḥ yaḥ mayā prārthitaḥ purā 
SA_GP12_nardp2_u-2267	na ceddāsyasi rājendra bhūtvānṛtavacābhavān // NarP_2,23.57 //	na ced dāsyasi rāja indra bhūtvā anṛta vacāḥ bhavān 
SA_GP12_nardp2_u-2268	yāsyate narake ghore yāvadābhūtasaṃplavam /	yāsyate narake ghore yāvat ābhūtasaṃplavam 
SA_GP12_nardp2_u-2269	rājovāca	rājā uvāca 
SA_GP12_nardp2_u-2270	maivaṃ tvaṃ vada kalyāṇi nedaṃ tvayyupapadyate // NarP_2,23.58 //	mā evam tvam vada kalyāṇi na idam tvayi upapadyate 
SA_GP12_nardp2_u-2271	vidheśca tanayā bhūtvā dharmavighnaṃ koroṣi kim /	vidheḥ ca tanayā bhūtvā dharma vighnam koroṣi kim 
SA_GP12_nardp2_u-2272	janmaprabhṛtyahaṃ naiva bhuktavānharivāsare // NarP_2,23.59 //	janma prabhṛti aham nā eva bhuktavān harivāsare 
SA_GP12_nardp2_u-2273	sa cādyāhaṃ kathaṃ bhoktā saṃjātapalitaḥ śubhe /	sa ca adya aham katham bhoktā saṃjāta palitaḥ śubhe 
SA_GP12_nardp2_u-2274	yauvanātītamartyasya kṣīṇendriyabalasya ca // NarP_2,23.60 //	yauvana atīta martyasya kṣīṇa indriya balasya ca 
SA_GP12_nardp2_u-2275	svarṇadīsevanaṃ yuktamathavā haripūjanam /	svarṇadī sevanam yuktam athavā hari pūjanam 
SA_GP12_nardp2_u-2276	na kṛtaṃ yanmayā bālye yauvane na kṛtaṃ ca yat // NarP_2,23.61 //	na kṛtam yat mayā bālye yauvane na kṛtam ca yat 
