segmentnr	original	analyzed
SA_XX_bowermsu-1554	dantaśūlāpahaṃ kuryāt kabaḍagraham uttamam* // 531 //	danta śūla apaham kuryāt kabaḍa graham uttamam 
SA_XX_bowermsu-1555	dantaśūlaharā x x x x x x x x {X} x x x x ^ _ _ x x x x x ^ _ ^ _ / x x	danta śūla harā 
SA_XX_bowermsu-1556	10 x ^ _ _ x sarpiś caibhir vipācayet* // 532 //	        
SA_XX_bowermsu-1557	karṇapūraṇam etena kartavyaṃ karṇaśūlinām* //	karṇa pūraṇam etena kartavyam karṇa śūlinām 
SA_XX_bowermsu-1558	karṇakṣveḍe karṇanāde kaṭutailena pūrayet* // 533 //	karṇa kṣveḍe karṇa nāde kaṭutailena pūrayet  /
SA_XX_bowermsu-1559	nādabādhiryayoḥ kuryāt karṇaśūloktam auṣadham* //	nāda bādhiryayoḥ kuryāt karṇa śūla uktam auṣadham 
SA_XX_bowermsu-1560	pippalyo bilvamūlaṃ	pippalyaḥ bilva mūlam 
SA_XX_bowermsu-1561	11 ca kuṣṭhaṃ madhukam eva ca // 534 //	ca kuṣṭham madhukam eva ca 
SA_XX_bowermsu-1562	māṃsī vyāghranakhaṃ rodhraṃ sūkṣmelā devadāru ca /	              
SA_XX_bowermsu-1563	garbhenānena tailasya prasthaṃ mṛdvagninā pacet* // 535 //	garbhena anena tailasya prastham mṛdu agninā pacet  /
SA_XX_bowermsu-1564	II. Fol. 17: Bower manuscript	bower manuscript 
SA_XX_bowermsu-1565	r1 keyūramūlakarasau dadyāt snehasamanvitam* /	R keyūra mūlaka rasau dadyāt sneha samanvitam 
SA_XX_bowermsu-1566	tena karṇe picuṃ dadyād vastikarma ca kārayet* // 536 //	tena karṇe picum dadyāt vasti karma ca kārayet  /
SA_XX_bowermsu-1567	tenopaśāmyate kṣipraṃ karṇaśūlaṃ sudāruṇam* // x x x x ^ _	tena upaśāmyate kṣipram karṇa śūlam su dāruṇam 
SA_XX_bowermsu-1568	2 _ x x x x x ^ _ sutam* // 537 //	ro 
SA_XX_bowermsu-1569	pippalīkṣarasiddhaṃ tu tailaṃ karṇarujāpaham* //	                
SA_XX_bowermsu-1570	x x x x ^ _ _ x x x x x ^ _ ^ _ // 538 // x x x x ^ _ _ x	xc
SA_XX_bowermsu-1571	3 x x karṇarujāpaham* //	          
SA_XX_bowermsu-1572	kukkuṭasya bhaven medaḥ sthūlamāṣāś ca vipacet* // 539 //	kukkuṭasya bhavet medaḥ sthūlamāṣāḥ ca vipacet  /
SA_XX_bowermsu-1573	x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x x ^ _	xc xc xc xc xc
SA_XX_bowermsu-1574	4 _ x x x x x ^ _ ^ yam* // 540 // prakṣipya sarvam ekatra divasā x x ^ _ ^ _ /	yam    prakṣipya sarvam ekatra divasāḥ 
SA_XX_bowermsu-1575	x x x x ^ _ _ x x x x x ^ _ ^ _ // 541 // x x x x ^ _	xc xc xc xc xc
SA_XX_bowermsu-1576	5 _ x x x x x ^ _ ^ tam* // kakubhaṃ sumanātailaṃ varaṇī x ^ _ ^ _ // 542 //	ro x x x x             
SA_XX_bowermsu-1577	x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x x	xc
SA_XX_bowermsu-1578	6 ^ _ _ x x x x vipaced budhaḥ // 543 //	      
SA_XX_bowermsu-1579	saptarātram u _ _ x x x x x ^ _ ^ _ /	sapta rātram 
SA_XX_bowermsu-1580	x x x x ^ _ _ x x x x x ^ _ ^ _ // 544 // x x x x	xc xc
SA_XX_bowermsu-1581	7 ^ _ _ x x x x x manaḥśilām* /	ro x x x manaḥśilām 
SA_XX_bowermsu-1582	kaṭphalaṃ ca mṛṇālaṃ ca x x x x ^ _ ^ _ // 545 //	kaṭphalam ca mṛṇālam ca x x x x       
SA_XX_bowermsu-1583	x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x x ^ _ _	ro-0 
SA_XX_bowermsu-1584	8 x x x x x ^ _ ^ _ // 546 // haridrā gairikaṃ kṣaudraṃ kāsīsam atha saindhavam* /	                 
SA_XX_bowermsu-1585	x x x x ^ _ _ x x x x x ^ _ ^ _ // 547 // x x x x	xc xc
SA_XX_bowermsu-1586	9 ^ _ _ x x x x x ^ _ ^ _ / etat tailaṃ vipaktavyaṃ kuṣṭhālepanam uttamam* // 548 //	              
SA_XX_bowermsu-1587	x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x x ^ _ _ x x x x x ^ _ ^ _ // 549 //	xcxc
SA_XX_bowermsu-1588	10 x x x x ^ _ _ x x x x x ^ pīṣayet* /	          
SA_XX_bowermsu-1589	ūṣāmaṇḍena dhovitvā dadrukuṣṭhavināśanam* // 550 //	ūṣā maṇḍena dhovitvā dadru kuṣṭha vināśanam 
SA_XX_bowermsu-1590	x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x	xc xc
SA_XX_bowermsu-1591	11 x ^ _ _ x x x x x ^ _ ^ _m* // 551 // saharidrām idaṃ bilvaṃ x x x x ^ _ ^ _ / x x x x ^ _ _ x x x x x ^ _ ^ _ // 552 //	               
SA_XX_bowermsu-1592	v1 x x x x ^ _ _ x x x x x ^ _ ^ _ /	ro-0 x x x     
SA_XX_bowermsu-1593	x x x x ^ _ _ x x x x x ^ _ ^ _ // 553 //	ro-0 x x x x 
SA_XX_bowermsu-1594	x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x x ^ _ _ x	xc
SA_XX_bowermsu-1595	2 x x x x ^ _ ^ _ // 554 // x x x x ^ _ _ x x x x x ^ _ ^ _ /	R                       
SA_XX_bowermsu-1596	x x x x ^ _ _ x x x x x ^ _ ^ _ // 555 // x x x x ^ _ _ x x x x x ^ _	xc 
SA_XX_bowermsu-1597	3 ^ _ / x x x x ^ _ _ x x x x x ^ _ ^ _ // 556 //	R ro-0 x x x x 
SA_XX_bowermsu-1598	x x x tthamustā ca x x x x ^ _ ^ _ / x x x x ^ _ _ x x x x x ^ _	ca 
SA_XX_bowermsu-1599	4 ^ _ // 557 // x x x x ^ _ _ x x x x x ^ _ ^ _ /	R              
SA_XX_bowermsu-1600	x x x x ^ bhuṃjīta x x x x ^ _ ^ _ // 558 // x x x x ^ _ _ x x x x	bhuṃjīta x
SA_XX_bowermsu-1601	5 x ^ _ ^ _ / x x x x ^ _ _ x x x x tathaiva ca // 559 //	ro       x x x x x x x tathā eva ca 
SA_XX_bowermsu-1602	x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x x ^ _ _ x x x x x ^	xc 
SA_XX_bowermsu-1603	6 _ ^ _ // 560 // x x x x ^ _ _ x x x x x ^ reṇa tu /	reṇa tu 
SA_XX_bowermsu-1604	x x x x ^ _ _ x x x x x ^ _ ^ _ // 561 // x x x x ^ _ _ x x x x x ^	xc 
SA_XX_bowermsu-1605	7 _ ^ _ / x x x x ^ _ _ x x x x x ^ vatsakam* // 562 //	ro-0 x x x x x x x 
SA_XX_bowermsu-1606	x x x x ^ _ _ x x x x x ^ _ ^ _ /	ro-0 x x x 
SA_XX_bowermsu-1607	x x x x ^ _ _ x x x x x ^ _ ^ _ // 563 // x x x x ^	xc xc
SA_XX_bowermsu-1608	8 _ _ x x x x x ^ _ ^ _ / x x x x ^ _ piṣṭaḥ kuṣṭha x x ^ _ ^ _ // 564 //	ro-0 x x x x x x x x x x x x x x x x x x x x x x x x x x x 
SA_XX_bowermsu-1609	x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x x ^ _ _ x x x x x ^ _	xc 
SA_XX_bowermsu-1610	9 ^ _ // 565 // gandhikamustarodhrasa x x x x ^ _ ^ _ //	R                  
SA_XX_bowermsu-1611	566 // x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x x ^ _ _ x x x x x ^ _ ^ _ /	R                       
SA_XX_bowermsu-1612	10 x x x x ^ _ _ x x x x x ^ _ ^ _ // 567 // kaṇḍūkoṭhapiṭṭakāś ca x x x x ^ _ ^ _ /	                             
SA_XX_bowermsu-1613	x x x x ^ _ _ x x x x x ^ _ ^ _ // 568 // x x	xc xc
SA_XX_bowermsu-1614	11 x x ^ _ _ x x x x x ^ _ ^ _ / nihanyād bahuva _ x x x x x ^ _ ^ _ // 569 //	nihanyāt 
SA_XX_bowermsu-1615	x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x x ^ _ _ x	xc
SA_XX_bowermsu-1616	II. Fol. 18: Bower manuscript	bower manuscript 
SA_XX_bowermsu-1617	r1 praśāmyati na saṃśayaḥ // 570 //	R praśāmyati na saṃśayaḥ 
SA_XX_bowermsu-1618	kadalyāḥ kṣaratailena sidhmāni parimūkṣayet* /	kadalyāḥ kṣara tailena sidhmāni parimūkṣayet 
SA_XX_bowermsu-1619	eṣa x x ^ ni dṛṣṭa apāmārgo 'pi śāstritaḥ // 571 //	eṣa x x ni dṛṣṭa apāmārgaḥ pi śāstritaḥ  /
SA_XX_bowermsu-1620	x x x x ^ _ _ x x x x x ^ _ ^ _ / x x x x ^ _ _ x x	xc
SA_XX_bowermsu-1621	2 śaśasya rucireṇa ca // 572 //	śaśasya rucireṇa ca 
SA_XX_bowermsu-1622	eraṇḍas tagaraṃ kuṣṭhaṃ citrakaṃ mūtrapaṃcamam* /	            
SA_XX_bowermsu-1623	āṭarūṣakamūlaṃ ca ṣaḍgranthāṃ madhukaṃ tathā // 573 //	āṭarūṣaka mūlam ca ṣaḍgranthām madhukam tathā 
SA_XX_bowermsu-1624	prapunāḍaṃ viḍaṃgāni saindhavaṃ paripelavam* /	        
SA_XX_bowermsu-1625	x x x x snuhīdugdhaṃ x sidhmānāṃ mahauṣadham* {O} // 574 //	snuhī dugdham sidhmānām mahauṣadham 
SA_XX_bowermsu-1626	3 sidhmayogāḥ ślo 6 {O} guḍena śrapayet kṣīraṃ kaduṣṇaṃ kāmataḥ pibet* /	sidhma yogāḥ ślo guḍena śrapayet kṣīram kaduṣṇam kāmatas pibet 
SA_XX_bowermsu-1627	mūtragrahasya bheṣajyaṃ sadyastaṃ matam aśvinoḥ // 575 //	mūtragrahasya bheṣajyam sadyastam matam aśvinoḥ  /
SA_XX_bowermsu-1628	mṛdvīkāṃ śarkaraṃ caiva dadhimaṇḍena pāyayet* /	mṛdvīkām śarkaram ca eva dadhimaṇḍena pāyayet 
SA_XX_bowermsu-1629	4 mūtragrahasya bhaiṣajyaṃ sadyaṣkaṃ samudāhṛtam* // 576 //	mūtragrahasya bhaiṣajyam sadyaṣkam samudāhṛtam 
SA_XX_bowermsu-1630	ervārukasya bījānām akṣamātraṃ prapīṣayet* /	ervārukasya bījānām akṣa mātram prapīṣayet 
SA_XX_bowermsu-1631	yuktāmblalavaṇaṃ pītvā mūtragrāhāt pramucyate // 577 //	yukta ambla lavaṇam pītvā mūtra grāhāt pramucyate 
SA_XX_bowermsu-1632	dviḥ kuṃkumasyākṣamātraṃ mṛdvīkarasapīṣimam* /	dvis kuṃkumasya akṣa mātram 
SA_XX_bowermsu-1633	5 ekarātrasthitaṃ pītvā mūtragrāhāt pramucyate // 578 //	            
SA_XX_bowermsu-1634	ayorajaḥ sūkṣmapiṣṭaṃ madhunā saha pāyayet* /	ayaḥ rajaḥ sūkṣma piṣṭam madhunā saha pāyayet 
SA_XX_bowermsu-1635	mūtragrahasya bheṣajyaṃ sadyaṣkaṃ matam aśvinoḥ // 579 //	mūtragrahasya bheṣajyam sadyaṣkam matam aśvinoḥ  /
SA_XX_bowermsu-1636	kharāśvā hiṃgusurasaṃ	hiṃgu surasam 
SA_XX_bowermsu-1637	6 hiriveraṃ rasāṃjanam* /	      
SA_XX_bowermsu-1638	citrakasya ca mūlāni trāyamānāṃ ca saṃharet* // 580 //	citrakasya ca mūlāni trāyamānām ca saṃharet  /
SA_XX_bowermsu-1639	etāni samabhāgāni madhunā saha pāyayet* /	etāni sama bhāgāni madhunā saha pāyayet 
SA_XX_bowermsu-1640	pārśvaśūlaṃ mūtrakṛcchraṃ sarvam etena śāmyati // 581 //	pārśva śūlam mūtrakṛcchram sarvam etena śāmyati  /
SA_XX_bowermsu-1641	{O} mūtrakṛcchraghnāḥ	o mūtrakṛcchra ghnāḥ 
SA_XX_bowermsu-1642	7 sapta yogāḥ //	sapta yogāḥ 
SA_XX_bowermsu-1643	mūtrakṛcchreṣu toyārthaḥ kāryaḥ kvāthyena sarvadā /	mūtrakṛcchreṣu toya arthaḥ kāryaḥ kvāthyena sarvadā 
SA_XX_bowermsu-1644	mūlānāṃ śarakāśekṣudarbhagokṣuravīraṇaiḥ // 582 //	mūlānām śara kāśa ikṣu darbha gokṣura vīraṇaiḥ 
SA_XX_bowermsu-1645	pibet kusuṃbhapuṣpaṃ vā	pibet kusuṃbha puṣpam vā 
SA_XX_bowermsu-1646	8 taṇḍulāṃbu madhudravam* /	        
SA_XX_bowermsu-1647	kṣīravastiṃ yathoktaṃ vā dadyāt svedāṃś ca kārayet* // 583 //	kṣīra vastim yathā uktam vā dadyāt svedān ca kārayet  /
SA_XX_bowermsu-1648	{O} mūtrakṛcchraghna nava yogāḥ //	o mūtrakṛcchraghna nava yogāḥ 
SA_XX_bowermsu-1649	{O} nāsāgame tu raktasya avapīḍaḥ praśasyate /	o nāsā game tu raktasya avapīḍaḥ praśasyate 
SA_XX_bowermsu-1650	drākṣekṣudūrvāsvarasaśaṃkhagairikacandanaiḥ // 584 //	drākṣā ikṣu dūrvā svarasa śaṃkha gairika candanaiḥ 
SA_XX_bowermsu-1651	9 śothite mūlakaṃ siddhaṃ toyatakreṇa dāpayet* /	            
SA_XX_bowermsu-1652	harītakīṃ samaguḍaṃ khāded vā guḍanāgaram* // 585 //	harītakīm sama guḍam khādet vā guḍa nāgaram 
SA_XX_bowermsu-1653	punarnavāṃ devadāruṃ purāṇaṃ viśvabheṣajam* /	punarnavām devadārum purāṇam viśvabheṣajam 
SA_XX_bowermsu-1654	śvayathupratiyānārthaṃ	śvayathu pratiyāna artham 
SA_XX_bowermsu-1655	10 tryahaṃ tu payasā pibet* // 586 //	tri aham tu payasā pibet   
SA_XX_bowermsu-1656	harītakīn devadāruṃ śṛṃgaveraṃ punarnavām* /	harītakīn devadārum śṛṃgaveram punarnavām 
SA_XX_bowermsu-1657	gomūtreṇa pibej jīrṇe snātaṃ kṣīreṇa bhojayet* // 587 //	go mūtreṇa pibet jīrṇe snātam kṣīreṇa bhojayet  /
SA_XX_bowermsu-1658	harītakīnāṃ tripalaṃ palās trikaṭukāt trayaḥ /	harītakīnām tri palam palāḥ trikaṭukāt trayaḥ 
SA_XX_bowermsu-1659	11 madhutailāś ca karṣāṃśā guḍasyārdhatulā dhṛtā // 588 //	madhu tailāḥ ca karṣa aṃśāḥ guḍasya ardha tulā dhṛtā   
SA_XX_bowermsu-1660	āgastyān modakān etān bhuktasyopari bhakṣayet* /	āgastyān modakān etān bhuktasya upari bhakṣayet 
SA_XX_bowermsu-1661	śothārśograhaṇīdoṣakāsodāvartaśāntaye // 589 //	śotha arśaḥ grahaṇī doṣa kāsa udāvarta śāntaye 
SA_XX_bowermsu-1662	tulyāṃśās triphalāmustaviḍaṃgāḥ	tulya aṃśāḥ triphalā mustā viḍaṃgāḥ 
SA_XX_bowermsu-1663	v1 x ^ _ ^ _ / x .ur ayorajas tulyaṃ taṃ lihen madhusarpiṣā // 590 //	ayas rajaḥ tulyam tam lihet madhu sarpiṣā 
SA_XX_bowermsu-1664	kṣīraṃ cānupibej jīrṇe kṣīreṇaiva ca bhojayet* /	kṣīram ca anupibet jīrṇe kṣīreṇa eva ca bhojayet 
SA_XX_bowermsu-1665	mūtraṃ vā dviguṇaṃ kṣīraṃ pibet kuḍavasaṃmitam* // 591 //	mūtram vā dviguṇam kṣīram pibet kuḍava saṃmitam 
SA_XX_bowermsu-1666	pibed vā tryūṣaṇaṃ saha	pibet vā tryūṣaṇam saha 
SA_XX_bowermsu-1667	2 gomūtraṃ vā virecanam* /	go mūtram vā virecanam 
SA_XX_bowermsu-1668	yavānnā jāṃgalāḥ śīdhuḥ svedāś coṣṇāś ca śophahā //	yava annāḥ jāṃgalāḥ sīdhuḥ svedāḥ ca uṣṇāḥ ca śopha hā 
SA_XX_bowermsu-1669	chardyāṃ pibeta tṛṣṇārttaḥsadāhas taṇḍulāṃbunā /	chardyām pibeta tṛṣṇā ārttaḥ sa dāhaḥ taṇḍula aṃbunā 
SA_XX_bowermsu-1670	ḍāḍimaṃ madhukaṃ rodhraṃ baṭaśuṃgāḥ sitāṃ madhum* // 593 //	ḍāḍimam madhukam rodhram baṭa śuṃgāḥ sitām madhum 
SA_XX_bowermsu-1671	3 lihed vā madhunā chardyāṃ kolamajjāñjanaṃ sitām* /	lihet vā madhunā chardyām kola majja añjanam sitām 
SA_XX_bowermsu-1672	pippalītaṇḍulā lājā makṣīkāśakṛtā samam* // 594 //	pippalī taṇḍulāḥ lājāḥ makṣīkā śakṛtā samam 
SA_XX_bowermsu-1673	āmrāsthitoyacūrṇaṃ vā tṛṣṇāchardyātisāranut* //	āmra asthi toya cūrṇam vā tṛṣṇā chardyā atisāra nud 
SA_XX_bowermsu-1674	mātuluṃgasya jaṃbvāś ca pallavāḥ	mātuluṃgasya jaṃbvāḥ ca pallavāḥ 
SA_XX_bowermsu-1675	4 śarkarā madhu // 595 //	śarkarā madhu 
SA_XX_bowermsu-1676	lihec chardyāṃ pibec caiṣāṃ kṣuṇṇānāṃ śītalaṃ jalam* //	lihet chardyām pibet ca eṣām kṣuṇṇānām śītalam jalam 
SA_XX_bowermsu-1677	lājān madhuyutān khādet sakṣaudrāṃ vā harītakīm* // 596 //	lājān madhu yutān khādet sa kṣaudrām vā harītakīm 
SA_XX_bowermsu-1678	khādet kapitthaṃ savyoṣaṃ piben mudgadalāṃbunā / chardyāṃ	khādet kapittham sa vyoṣam pibet mudga dala aṃbunā chardyām 
SA_XX_bowermsu-1679	5 candanakalkaṃ vā pibed āmalakīrasair iti // 597 //	candana kalkam vā pibet āmalaka rasaiḥ iti 
SA_XX_bowermsu-1680	chardiyogāḥ ślokā 14 tṛṣṇāyāṃ raktaśālīnāṃ taṇḍulān sotpalāñjanān* /	chardi yogāḥ tṛṣṇāyām raktaśālīnām taṇḍulān sa utpala añjanān 
SA_XX_bowermsu-1681	pakvaloṣṭamadhudrākṣākarjūrāṇi	pakva loṣṭa madhu drākṣā karjūrāṇi 
SA_XX_bowermsu-1682	6 parūṣakam* // 598 // jale sthitaṃ pibec chītaṃ śarkarāṃbupayāṃsi ca //	                           
SA_XX_bowermsu-1683	sitāṃ viḍaṃgā madhukaṃ pippalyo dhātrisaindhavaiḥ // 599 //	sitām viḍaṃgāḥ madhukam pippalyaḥ dhātri saindhavaiḥ 
SA_XX_bowermsu-1684	sarpir madhvabhayā tailaṃ bhāgāḥ syur mānataḥ	sarpiḥ madhu abhayā tailam bhāgāḥ syuḥ mānataḥ 
SA_XX_bowermsu-1685	7 samāḥ // bhāgāḥ ṣoḍaśa saktūnām adbhis taṃ tarpaṇaṃ pibet* // 600 //	samāḥ bhāgāḥ ṣoḍaśa saktūnām adbhiḥ tam tarpaṇam pibet   
SA_XX_bowermsu-1686	tṛṣṇāgulmajvarārśoghnaṃ vṛṣyaṃ grahaṇidīpanam* //	tṛṣṇā gulma jvara arśaḥ ghnam vṛṣyam grahaṇi dīpanam 
SA_XX_bowermsu-1687	śītāḥ pralepāḥ śītāś ca jāṅgalamadhurā	śītāḥ pralepāḥ śītāḥ ca jāṅgala madhurā 
SA_XX_bowermsu-1688	8 rasāḥ // 601 // dhātrīdāḍimavṛkṣāṃblamātuluṃgair dihec chira iti //	rasāḥ                      
SA_XX_bowermsu-1689	{O} tṛṣṇāpraśamanā yogāḥ {O} surāhvadāru triphalā samustā kaṣāyam utkvāthya pibet pramehī / kṣaudreṇa	tṛṣṇā praśamanāḥ yogāḥ surāhva dāru triphalā sa mustā kaṣāyam utkvāthya pibet pramehī kṣaudreṇa 
SA_XX_bowermsu-1690	9 yuktām athavā haridrāṃ pibed rasenāmalakīphalānām* // 603 //	yuktām athavā haridrām pibet rasena āmalaka phalānām 
SA_XX_bowermsu-1691	haridrāṃ sarvameheṣu pibed āmalakīrasaiḥ /	              
SA_XX_bowermsu-1692	gomūtrabhāvitayavaiḥ pibed vā madhutarpaṇam* // 604 //	go mūtra bhāvita yavaiḥ pibet vā madhutarpaṇam 
SA_XX_bowermsu-1693	yavānnavikṛtiḥ	yava anna vikṛtiḥ 
SA_XX_bowermsu-1694	10 śīdhur jāṃgalās tṛphalā madhu /	śīdhuḥ jāṃgalāḥ tṛphalāḥ madhu 
SA_XX_bowermsu-1695	kaṣāyatiktakaṭukavyapāyā mehanāśanāḥ // 605 //	kaṣāya tikta kaṭuka vyapāyāḥ meha nāśanāḥ   
SA_XX_bowermsu-1696	haridraniṃbadarbhārdrakṣīrakākubhacavyajāḥ /	                                              
SA_XX_bowermsu-1697	kuṣṭhaśyāmaikapāṭhailākaṣāyāḥ śleṣmamehinām* // 606 // ṛ	            
SA_XX_bowermsu-1698	11 pitte sallakiyaṣṭihvadhātrīśvādaṃṣṭrakhādirāḥ /	pitte sallaki yaṣṭihva dhātrī śvādaṃṣṭra khādirāḥ 
SA_XX_bowermsu-1699	mūtrāṇi kaṭabhī kṣīraṃ takratailāsavā hitāḥ // 607 //	mūtrāṇi kaṭabhī kṣīram takra taila āsavāḥ hitāḥ 
SA_XX_bowermsu-1700	sarvameheṣu madhunā cūrṇaṃ vā tiktakaṃ lihet* //	sarva meheṣu madhunā cūrṇam vā tiktakam lihet 
SA_XX_bowermsu-1701	pramehapraśamanayogāḥ ślo	prameha praśamana yogāḥ ślo 
SA_XX_bowermsu-1702	12 x {X} pūrvam eva hitaṃ vidyād vaisarpe raktamokṣaṇam* // 608 //	  eva   vidyāt     
SA_XX_bowermsu-1703	vireko vamanaṃ śītaiḥ staṃbhanaṃ tiktasevanam* /	virekaḥ vamanam śītaiḥ staṃbhanam tikta sevanam 
SA_XX_bowermsu-1704	pralepanaṃ kṣīrapiṣṭair masūraiś caṇakaiś ca vā // 609 // x x x x ^ _ _ ^	pralepanam kṣīra piṣṭaiḥ masūraiḥ caṇakaiḥ ca vā 
SA_XX_bowermsu-1705	II. Fol. 19: Bower manuscript	bower manuscript 
SA_XX_bowermsu-1706	r1 x x x x ^ śādvalaiḥ /	R x x x śādvalaiḥ 
SA_XX_bowermsu-1707	vīrāmadhukamaṃjiṣṭhāvetasotpalakesaraiḥ // 610 //	vīrā madhuka maṃjiṣṭhā vetasa utpala kesaraiḥ 
SA_XX_bowermsu-1708	jīvanīyapalāśa x x x x x x^ _ kaiḥ /	kaiḥ 
SA_XX_bowermsu-1709	ghṛtāmbukṣīrapiṣṭais tair lepaḥ sekaś ca śasyate // 611 //	ghṛta ambu kṣīra piṣṭaiḥ taiḥ lepaḥ sekaḥ ca śasyate  /
SA_XX_bowermsu-1710	trivṛtāṃ triphalāṃ nimbaṃ x x	trivṛtām triphalām nimbam x 
SA_XX_bowermsu-1711	2 pīlumahauṣadham* /	      
SA_XX_bowermsu-1712	śritaḥ kaṣāyaḥ saguḍo visarpajvaranāśanaḥ // 612 //	śritaḥ kaṣāyaḥ sa guḍaḥ visarpa jvara nāśanaḥ 
SA_XX_bowermsu-1713	mahātiktaṃ pibet sarpiś cūrṇaṃ yac cāpi tiktakam* /	mahātiktam pibet sarpiḥ cūrṇam yat ca api tiktakam 
SA_XX_bowermsu-1714	etair eva ghṛtaṃ siddhaṃ viṣamajvaranāśanam* // 613 //	etaiḥ eva ghṛtam siddham viṣamajvara nāśanam 
SA_XX_bowermsu-1715	visarpacikitsitaṃ ślo 5 pā 1 ṛ	visarpacikitsitam ślo 
SA_XX_bowermsu-1716	3 kaṣāyaṃ kāmalāpāṇḍupūrvādyaṃ jvaritaḥ pibet* /	                   
SA_XX_bowermsu-1717	haridrāṃ vā sagomūtrāṃ tayor vā dāḍimatvacam* // 614 //	haridrām vā sa go mūtrām tayoḥ vā dāḍima tvacam 
SA_XX_bowermsu-1718	pippalīdrākṣayoḥ prasthau droṇe dhātrīrasaṃ pacet* /	              
SA_XX_bowermsu-1719	sitāśatārdhaṃ madhukaṃ śuṇṭhītvakkṣīrakaṭphalaṃ // 615 //	            
SA_XX_bowermsu-1720	4 śītān madhuprasthayutān tataś cārdhapalaṃ pibet* //	śītān madhu prastha yutān tatas ca ardha palam pibet 
SA_XX_bowermsu-1721	kāmalī pāṇḍurogī ca pippalīṃ vā prayojayet* // 616 //	kāmalī pāṇḍu rogī ca pippalīm vā prayojayet 
SA_XX_bowermsu-1722	mustādyaṃ kṣīravastiṃ vā yavānnaṃ jāṃgalaṃ madhu /	             
SA_XX_bowermsu-1723	ayorajīyaṃ sevec ca yā ca pittajvare	ayorajīyam sevet ca yā ca pitta jvare 
SA_XX_bowermsu-1724	5 kriyeti // 617 // {X} nāvanītake miśrako 'dhyāyaś caturthaḥ {X} ataḥparaṃ pravakṣyāmi balavarṇaprasādanam* /	kriyā iti  x nāvanītake miśrakaḥ dhyāyaḥ caturthaḥ atas param pravakṣyāmi bala varṇa prasādanam 
SA_XX_bowermsu-1725	yena māṃsāni vardhante balaṃ caivopajāyate // 618 //	yena māṃsāni vardhante balam ca eva upajāyate 
SA_XX_bowermsu-1726	mūlānām aśvagandhāyāḥ paṃcaviṃśat	mūlānām aśvagandhāyāḥ paṃcaviṃśat 
SA_XX_bowermsu-1727	6 palāni tu / kaṇḍaśaś chedayitvā tu sthālyām ādhāya sādhayet* // 619 //	palāni tu kaṇḍaśas chedayitvā tu sthālyām ādhāya sādhayet  /
SA_XX_bowermsu-1728	pādabhāgāvaśiṣṭhaṃ ca jñātvā tam avatārayet* /	pāda bhāga avaśiṣṭham ca jñātvā tam avatārayet 
SA_XX_bowermsu-1729	tad rasaṃ tu parisrāvya dṛḍhapātre 'vasecayet* // 620 //	tat rasam tu parisrāvya dṛḍha pātre vā secayet   
SA_XX_bowermsu-1730	tasmin kaṣāye matimān	tasmin kaṣāye matimān 
SA_XX_bowermsu-1731	7 auṣadhāni prakalpayet* /	auṣadhāni prakalpayet 
SA_XX_bowermsu-1732	jīvaniyāni sarvāṇi śarkarācūrṇam eva ca // 621 //	sarvāṇi śarkarā cūrṇam eva ca 
SA_XX_bowermsu-1733	madhusarpiṣaś ca prasṛtaṃ pippalīcūrṇam eva ca /	madhu sarpiṣaḥ ca prasṛtam pippalī cūrṇam eva ca 
SA_XX_bowermsu-1734	kiṃcil lavaṇikaṃ kṛtvā khajenāloḍayed	kiṃcid lavaṇikam kṛtvā khajena āloḍayet 
SA_XX_bowermsu-1735	8 bhiṣak* // 622 // āsicya vastāv acchidre vastikarmaṇi kārayet* /	bhiṣak    āsicya vastau acchidre vastikarmaṇi kārayet 
SA_XX_bowermsu-1736	ekena yadi vā dvābhyāṃ tribhir vāpi pramāṇataḥ // 623 //	ekena yadi vā dvābhyām tribhiḥ vā api pramāṇataḥ 
SA_XX_bowermsu-1737	pratyāgate nirūhe 'smin pariṣekaḥ sukhāmbunā /	pratyāgate nirūhe smin pariṣekaḥ sukha ambunā 
SA_XX_bowermsu-1738	tato lohitaśālīnām	tatas lohita śālīnām 
SA_XX_bowermsu-1739	9 odanaṃ madhusarpiṣā // 624 //	odanam madhu sarpiṣā 
SA_XX_bowermsu-1740	kṣīreṇa saha bhuṃjīta jāṃgalānāṃ rasena veti //	kṣīreṇa saha bhuṃjīta jāṃgalānām rasena vā iti 
SA_XX_bowermsu-1741	{O} aśvinor aśvagandhāvastiḥ ślo 7 pā 1 {O} yaṣṭīmadhukasidhena sarpiṣā cānuvāsayet* // 625 //	o aśvinoḥ aśvagandhā vastiḥ ślo pā o yaṣṭīmadhuka sidhena sarpiṣā ca anuvāsayet  /
SA_XX_bowermsu-1742	jīvanīyavipakvaṃ	       
