segmentnr	original	analyzed
SA_GR14_jivrkadu-375	purā kṛṣṇo mahā-tejā yadā prabhāsam āgataḥ /	purā kṛṣṇaḥ mahā tejāḥ yadā prabhāsam āgataḥ 
SA_GR14_jivrkadu-376	sahito yādavaiḥ sarvaiḥ ṣaṭ-pañcāśat-prakoṭibhiḥ //	sahitaḥ yādavaiḥ sarvaiḥ ṣaṭpañcāśat prakoṭibhiḥ 
SA_GR14_jivrkadu-377	ṣoḍaśaiva sahasrāṇi gopyas tatra samāgatāḥ /	ṣoḍaśa eva sahasrāṇi gopyaḥ tatra samāgatāḥ 
SA_GR14_jivrkadu-378	lakṣam ekaṃ ṣaṣṭhir ete kṛṣṇa-sutāḥ priye //	lakṣam ekam ete kṛṣṇa sutāḥ priye 
SA_GR14_jivrkadu-379	ity upakramya / (end page 14)	iti upakramya 
SA_GR14_jivrkadu-380	tato gopyo mahā devi vidyā yāḥ ṣoḍaśa smṛtāḥ /	tatas gopyaḥ mahā devi vidyāḥ yāḥ ṣoḍaśa smṛtāḥ 
SA_GR14_jivrkadu-381	tāsāṃ nāmāni te vakṣye tāni hy eka-manāḥ śṛṇu //	tāsām nāmāni te vakṣye tāni hi ekamanāḥ śṛṇu 
SA_GR14_jivrkadu-382	lambinī candrikā kāntā krūrā śāntā mahodayā /	          
SA_GR14_jivrkadu-383	bhīṣaṇī nandinī śokā supūrvā vimalā kṣayā //	          
SA_GR14_jivrkadu-384	subhadrā śobhanā puṇyā haṃśītā kalāḥ kramāt /	subhadrā śobhanā puṇyā haṃśītā kalāḥ kramāt 
SA_GR14_jivrkadu-385	haṃsa eva yataḥ kṛṣṇaḥ paramātmā janārdanaḥ /	haṃsaḥ eva yatas kṛṣṇaḥ paramātmā janārdanaḥ 
SA_GR14_jivrkadu-386	tasyaitāḥ śaktayo devi ṣoḍaśaiva prakīrtitā //	tasya etāḥ śaktayaḥ devi ṣoḍaśā eva prakīrtitā 
SA_GR14_jivrkadu-387	candrarūpī mataḥ kṛṣṇa kalā-rūpāstu tāḥ smṛtāḥ /	candra rūpī mataḥ kṛṣṇa kalā rūpāḥ tu tāḥ smṛtāḥ 
SA_GR14_jivrkadu-388	sampūrṇa-maṇḍalā tāsāṃ mālinī ṣoḍaśī kalā //	sampūrṇa maṇḍalā tāsām mālinī ṣoḍaśī kalā 
SA_GR14_jivrkadu-389	pratipat-tithim ārābhya sañcaraty āsu candramāḥ /	pratipad tithim ārābhya sañcarati āsu candramāḥ 
SA_GR14_jivrkadu-390	ṣoḍaśaiva kalā yās tu gopī-rūpā varānane //	ṣoḍaśa eva kalāḥ yāḥ tu gopī rūpāḥ varānane 
SA_GR14_jivrkadu-391	ekaikaśas tāḥ sambhinnāḥ sahasreṇa pṛthak pṛthak /	ekaikaśas tāḥ sambhinnāḥ sahasreṇa pṛthak pṛthak 
SA_GR14_jivrkadu-392	evaṃ te kathitaṃ devi rahasyaṃ jñāna-sambhavam /	evam te kathitam devi rahasyam jñāna sambhavam 
SA_GR14_jivrkadu-393	ya etaṃ veda puruṣaḥ jñeyo vaiṣṇavo budhaiḥ //	yaḥ etam veda puruṣaḥ jñeyaḥ vaiṣṇavaḥ budhaiḥ 
SA_GR14_jivrkadu-394	tatra gopyo rājñya ity arthaḥ /	tatra gopyaḥ rājñyaḥ iti arthaḥ 
SA_GR14_jivrkadu-395	gopo bhūpe 'pīty amaraḥ /	gopaḥ bhūpe pī iti amaraḥ 
SA_GR14_jivrkadu-396	lambinī avatāra-śaktiḥ /	         
SA_GR14_jivrkadu-397	haṃsaśītety atra prāptasya haṃsasya vācyam āha haṃsa eveti /	haṃsa śītā iti atra prāptasya haṃsasya vācyam āha haṃsaḥ eva iti 
SA_GR14_jivrkadu-398	sa ca candra-rūpī candra dṛṣṭāntenanoddeśya ity arthaḥ /	sa ca candra rūpī candra iti arthaḥ 
SA_GR14_jivrkadu-399	kalā-rūpā iti tāś ca śaktayaḥ candrasyāmṛtety ādi kalā dṛṣṭāntenoddeśyā ity arthaḥ /	kalā rūpāḥ iti tāḥ ca śaktayaḥ candrasya amṛtā iti ādi kalā dṛṣṭāntena uddeśyāḥ iti arthaḥ 
SA_GR14_jivrkadu-400	anuktām antimāṃ mahāśaktim āha sampūrṇeti /	an uktām antimām mahā śaktim āha sampūrṇā iti 
SA_GR14_jivrkadu-401	seyaṃ tu kalā samaṣṭhirūpā jñeyā /	sā iyam tu kalā samaṣṭhi rūpā jñeyā 
SA_GR14_jivrkadu-402	dṛṣṭāntopādānāc candrasya tādṛśatvam āha pratipad iti /	dṛṣṭānta upādānāt candrasya tādṛśa tvam āha pratipad iti 
SA_GR14_jivrkadu-403	āsu etat-tulātve vivakṣitam āha ṣoḍaśaiveti /	āsu etat tulā tve vivakṣitam āha ṣoḍaśa eva iti 
SA_GR14_jivrkadu-404	ṣoḍaśānām (end page 15)	ṣoḍaśānām end page 
SA_GR14_jivrkadu-405	eva vidyārūpatvāt /	eva vidyā rūpa tvāt 
SA_GR14_jivrkadu-406	etad-upadeśasya jñāna-sambhava-rahasyatvāt taj-jñānasya vaiṣṇavatvānumāxakaliṅgatvāc ca /	                            
SA_GR14_jivrkadu-407	krūrām īṣaṇāśokānām api bhagavat-svarūpa-bhūtānām eva satīnāṃ mallānām aśanir ity ādivat śrī-kṛṣṇasya kaṭhinatvaa-pratyāyakatvāt /	krūrām īṣaṇā śokānām api bhagavat svarūpa bhūtānām eva satīnām mallānām aśaniḥ iti ādi vat śrī kṛṣṇasya kaṭhina tva apratyāyaka tvāt 
SA_GR14_jivrkadu-408	mṛtur bhojapater itivat durjana-vicitrāsakatvāt /	mṛtuḥ bhoja pateḥ iti vat durjana vicit rāsaka tvāt 
SA_GR14_jivrkadu-409	asatāṃ śāstetivat tadīya-śoka-hetutvād evaṃ ca tat-tan-niruktir upapadyate /	asatām śāstā iti vat tadīya śoka hetu tvāt evam ca tat tad niruktiḥ upapadyate 
SA_GR14_jivrkadu-410	yathā prakāśaika-rūpāyā eva sūrya-kāntor ulūkeṣu tāmisrādi-vyañjakatā /	yathā prakāśa eka rūpāyāḥ eva sūrya kāntoḥ ulūkeṣu tāmisra ādi vyañjaka tā 
SA_GR14_jivrkadu-411	tataś candra-rūpī mata kṛṣṇaḥ kalā-rūpas tu tāḥ smṛtā iti sphuṭam eva svarūpa-bhūtatvaṃ	tatas candra rūpī mata kṛṣṇaḥ kalā rūpaḥ tu tāḥ smṛtāḥ iti sphuṭam eva svarūpa bhūta tvam 
SA_GR14_jivrkadu-412	darśitam / tad evaṃ tāsāṃ svarūpa-śaktitve lakṣmītvaṃ tāsāṃ siddhaty eva /	darśitam tat evam tāsām svarūpa śakti tve lakṣmī tvam tāsām eva 
SA_GR14_jivrkadu-413	tad evam abhipretya tāsāṃ lakṣmītvam āha śrī-śukaḥ --	tat evam abhipretya tāsām lakṣmī tvam āha śrī śukaḥ 
SA_GR14_jivrkadu-414	gṛheṣu tāsām anapayyātarkya-kṛn	gṛheṣu tāsām an apayya a tarkya kṛt 
SA_GR14_jivrkadu-415	nirasta-sāmyātiśayeṣv avasthitaḥ /	nirasta sāmya atiśayeṣu avasthitaḥ 
SA_GR14_jivrkadu-416	reme ramābhir nija-kāma-sampluto	reme ramābhiḥ nija kāma samplutaḥ 
SA_GR14_jivrkadu-417	yathetaro gārhaka-medhikāṃś caran //63// (BhP 10.59.43)	yathā itaraḥ gārhakamedhikān caran    
SA_GR14_jivrkadu-418	ṭīkā ca - ramābhir lakṣmyā aṃśa-bhūtābhir ity eṣā /	ṭīkā ca ramābhiḥ lakṣmyāḥ aṃśa bhūtābhiḥ iti eṣā 
SA_GR14_jivrkadu-419	svarūpa-śaktitvād eva reme ity uktam /	svarūpa śakti tvāt eva reme iti uktam 
SA_GR14_jivrkadu-420	ato nijaḥ striyaḥ paramānanda-śakti-viśeṣodaya-rūpa-prema-viśeṣa-svarūpo yaḥ kāmas tena sampluto vyāpta iti /	atas nijaḥ striyaḥ parama ānanda śakti viśeṣa udaya rūpa prema viśeṣa svarūpaḥ yaḥ kāmaḥ tena samplutaḥ vyāptaḥ iti 
SA_GR14_jivrkadu-421	tatra śrīmaty ābhāsāyāṃ bhū-śakti-rūpatvaṃ pādmottara-khaṇḍādau /	                         
SA_GR14_jivrkadu-422	yamunāyāḥ kṛpā-śakti-rūpatvaṃ skānda-yamunā-māhātmyādāv ity anveṣaṇīyam /	                                         
SA_GR14_jivrkadu-423	kintu satyabhāmāyā harivaṃśādau saubhāgyāti-	kintu satyabhāmāyāḥ harivaṃśa ādau 
SA_GR14_jivrkadu-424	(end page 16) śayasya vivakṣitatvāt prema-śakti-pracura-bhū-śaktitvaṃ jñeyam /	                      
SA_GR14_jivrkadu-425	svayaṃ lakṣmīs tu rukmiṇī /	svayam lakṣmīḥ tu rukmiṇī 
SA_GR14_jivrkadu-426	dvārakāyām abhūd rājan mahāmodaḥ puraukasām /	dvārakāyām abhūt rājan mahā modaḥ puraukasām 
SA_GR14_jivrkadu-427	rukmiṇyā ramayopetaṃ dṛṣṭvā kṛṣṇaṃ śriyaḥ patim // (BhP 10.54.60)	rukmiṇyā ramayā upetam dṛṣṭvā kṛṣṇam śriyaḥ patim 
SA_GR14_jivrkadu-428	ity ādiṣu tasyām eva bhūriśaḥ prasiddheḥ /	iti ādiṣu tasyām eva bhūriśas prasiddheḥ 
SA_GR14_jivrkadu-429	ataḥ svayaṃ lakṣmītvenaiva paraspara-yogyatām āha śrī-śukaḥ --	atas svayam lakṣmī tvena eva paraspara yogyatām āha śrī śukaḥ 
SA_GR14_jivrkadu-430	asyaiva bhāryā bhavituṃ rukmiṇy arhati nāparā /	asya eva bhāryā bhavitum rukmiṇī arhati na aparā 
SA_GR14_jivrkadu-431	asāv apy anavadyātmā bhaiṣmyāḥ samucitaḥ patiḥ //64// (BhP 10.53.37)	asau api anavadya ātmā bhaiṣmyāḥ samucitaḥ patiḥ 
SA_GR14_jivrkadu-432	[*NOTE: From here to darśitavān,	note from here to darśitavān 
SA_GR14_jivrkadu-433	KṛṣṇaS 185-186,	kṛṣṇaḥ 
SA_GR14_jivrkadu-434	page 110. See also Gopāla-campū 15.75.]	page see also gopālacampū 
SA_GR14_jivrkadu-435	ataḥ svayaṃ bhagavato 'nurūpatvena svayaṃ lakṣmītvaṃ prasiddham eva /	atas svayam bhagavataḥ nurūpa tvena svayam lakṣmī tvam prasiddham eva 
SA_GR14_jivrkadu-436	atha śrī-vṛndāvane tadīya-svarūpa-śakti-prādurbhāvāḥ śrī-vraja-devyaḥ /	atha śrī vṛndāvane tadīya sva rūpa śakti prādurbhāvāḥ śrī vraja devyaḥ 
SA_GR14_jivrkadu-437	yathā brahma-saṃhitāyāṃ (5.37) --	yathā brahmasaṃhitāyām 
SA_GR14_jivrkadu-438	ānanda-cinmaya-rasa-pratibhāvitābhis	ānanda cit maya rasa pratibhāvitābhiḥ 
SA_GR14_jivrkadu-439	tābhir ya eva nija-rūpatayā kalābhiḥ /	tābhiḥ yaḥ eva nija rūpa tayā kalābhiḥ 
SA_GR14_jivrkadu-440	goloka eva nivasaty akhilātma-bhūto	goloke eva nivasati akhila ātma bhūtaḥ 
SA_GR14_jivrkadu-441	govindam ādi-puruṣaṃ tam ahaṃ bhajāmi //65// iti /	govindam ādipuruṣam tam aham bhajāmi iti 
SA_GR14_jivrkadu-442	tatra tābhiḥ śrī-gopībhir mantre (5.24)	tatra tābhiḥ śrī gopībhiḥ mantre 
SA_GR14_jivrkadu-443	tac-chabda-prayogāt /	tad śabda prayogāt 
SA_GR14_jivrkadu-444	ānanda-cin-maya-rasena prema-rasa-viśeṣeṇa praitbhāvitābhis tat-pradhānābhir ity arthaḥ /	ānanda cit maya rasena prema rasa viśeṣeṇa prait bhāvitābhiḥ tad pradhānābhiḥ iti arthaḥ 
SA_GR14_jivrkadu-445	hlādinī-sāra-vṛtti-viśeṣa-rūpatvāt /	             
SA_GR14_jivrkadu-446	kalātvenaiva nija-rūpatve siddhe punar nija-rūpatayoktiḥ prakaṭa-līlāyāṃ (end page 17)	kalā tvena eva nija rūpa tve siddhe punar nija rūpa tayā uktiḥ prakaṭa līlāyām 
SA_GR14_jivrkadu-447	parakīyābhāsatvasya vyavacchedārtham /	          
SA_GR14_jivrkadu-448	yata uktaṃ tatraiva śriyaḥ kāntāḥ kāntaḥ parama-puruṣaḥ (5.56) iti /	yatas uktam tatra eva śriyaḥ kāntāḥ kāntaḥ parama puruṣaḥ iti 
SA_GR14_jivrkadu-449	śrī-parama-puruṣayor aupapatyaṃ nāstīti yuktaṃ ca darśitavān /	śrī paramapuruṣayoḥ aupapatyam nā asti iti yuktam ca darśitavān 
SA_GR14_jivrkadu-450	etad abhiprāyeṇaiva svāyambhuvāgame 'pi śrī-bhū-līlā-śabdaiḥ tat-preyasī-viśeṣatvam upadiṣṭam /	etat abhiprāyeṇa eva svāyambhuvāgame śrī bhū līlā śabdaiḥ tad preyasī viśeṣa tvam upadiṣṭam 
SA_GR14_jivrkadu-451	ataiva gopījanā vidyā-kalā-preraka ity atra tāpanī-vākye śrīmad-daśākṣarastha-nāma-niruktau	gopī janā vidyākalā prerakaḥ iti atra tāpanī vākye śrīmat daśākṣara stha nāma niruktau 
SA_GR14_jivrkadu-452	ye gopījanās te ā samyag yā vidyā parama-prema-rūpā tasyāḥ kalā-vṛtti-rūpā iti vyākhyeyam /	ye gopī janāḥ te ā samyak yā vidyā parama prema rūpā tasyāḥ kalā vṛtti rūpāḥ iti vyākhyeyam 
SA_GR14_jivrkadu-453	rāja-vidyā rāja-guhyam ity ādi gītā-prakaraṇāt bhagavaty avidyā-saṃśleṣābhāvāt /	rāja vidyā rāja guhyam iti ādi gītā prakaraṇāt bhagavati avidyā saṃśleṣa abhāvāt 
SA_GR14_jivrkadu-454	tad uktaṃ hlādinīty ādi /	tat uktam hlādinī iti ādi 
SA_GR14_jivrkadu-455	tatas tāsāṃ prerakas tat krīḍāyāṃ pravartakaḥ /	tatas tāsām prerakaḥ tat krīḍāyām pravartakaḥ 
SA_GR14_jivrkadu-456	sa ca patitva eva viśrāntaḥ /	sa ca pati tve eva viśrāntaḥ 
SA_GR14_jivrkadu-457	iti vallabha-śabdenaikārthyam eva /	iti vallabha śabdena aikārthyam eva 
SA_GR14_jivrkadu-458	janma-jarābhyāṃ bhinna ity ādau sa vo hi svāmī bhavati iti tasyām eva śrutau,	janma jarābhyām bhinnaḥ iti ādau sa vaḥ hi svāmī bhavati iti tasyām eva śrutau 
SA_GR14_jivrkadu-459	tāḥ prati durvāsā-vākyāt /	tāḥ prati durvāsā vākyāt 
SA_GR14_jivrkadu-460	strī-sambandhe svāmī-śabdaḥ paatyāv eva rūḍhaḥ /	strī sambandhe svāmī śabdaḥ paatyau eva rūḍhaḥ 
SA_GR14_jivrkadu-461	svāmino devṛ-devarāv ity amara-koṣāt /	svāminaḥ devṛ devarau iti amarakoṣāt 
SA_GR14_jivrkadu-462	pāda-nyāsair ity ādau [BhP 10.33.7] kṛṣṇa-vadhva iti śrī-śuka-vacanam /	pāda nyāsaiḥ iti ādau bhp  kṛṣṇa vadhvaḥ iti śrī śuka vacanam 
SA_GR14_jivrkadu-463	ṛṣabhasya jaguḥ kṛtyāni [BhP 10.33.21] ity atra ṭīkā ca ṛṣabhasya patyuḥ iti /	ṛṣabhasya jaguḥ kṛtyāni bhp  iti atra ṭīkā ca ṛṣabhasya patyuḥ iti 
SA_GR14_jivrkadu-464	saṅgītaśāstre	saṅgīta śāstre 
SA_GR14_jivrkadu-465	ca, gopīpatir ananto 'pi vaṃśadhvanivaśaṃ gataḥ iti. śrīmac-chaṅkarācārya-kṛte yamunāstotre ca,	ca gopīpatiḥ anantaḥ vaṃśa dhvani vaśam gataḥ iti śrīmat śaṅkara ācārya kṛte yamunā stotre ca 
SA_GR14_jivrkadu-466	vidhehi tasya rādhikādhavāṅghripaṅkaje ratim iti /	vidhehi tasya rādhikā dhava aṅghri paṅkaje ratim iti 
SA_GR14_jivrkadu-467	uddhavaṃ prati śrī-bhagavatā ca -- ballavyo me madātmikāḥ [BhP 10.46.6] iti /	uddhavam prati śrī bhagavatā ca ballavyaḥ me mad ātmikāḥ bhp  iti 
SA_GR14_jivrkadu-468	tad idaṃ gacchoddhava vrajaṃ saumya pitror naḥ prītim āvaha iti [BhP 10.46.3] (end page 18)	tat idam gaccha uddhava vrajam saumya pitroḥ naḥ prītim āvaha iti bhp 
SA_GR14_jivrkadu-469	vallabhābhimānitām ātmani vyajya śrīkṛṣṇasya vacanaṃ brāhmaṇasya mama brāhmaṇīty ādivat gopa-rūpasya mama gopī-rūpā ity arthaḥ /	vallabha abhimāni tām ātmani vyajya śrī kṛṣṇasya vacanam brāhmaṇasya mama brāhmaṇī iti ādi vat gopa rūpasya mama gopī rūpāḥ iti arthaḥ 
SA_GR14_jivrkadu-470	atas tāsām api tathaivābhimānaṃ tatraivoktam -- api bata madhupuryāṃ āryaputro 'dhunāste iti (10.47.11) /	atas tāsām api tathā eva abhimānam tatra eva uktam api bata madhupuryām āryaputraḥ iti 
SA_GR14_jivrkadu-471	tathaiva ca kumārīṇāṃ saṅkalpa-vacanam - nanda-gopa-sutaṃ devi patiṃ me kurute namaḥ iti (10.22.4) /	tathā eva ca kumārīṇām saṅkalpa vacanam nanda gopa sutam devi patim me kurute namaḥ iti 
SA_GR14_jivrkadu-472	na kevalaṃ sādhāraṇa-rītyā dāmpatya-vyavahāras tābhir mama kintu mad-ātmikā mat-svarūpa-śaktaya ity arthaḥ /	na kevalam sādhāraṇa rītyā dāmpatya vyavahāraḥ tābhiḥ mama kintu mad ātmikāḥ mad svarūpa śaktayaḥ iti arthaḥ 
SA_GR14_jivrkadu-473	ātma-śabdasya manīvācakatvena tā man-manaskā (10.46.4)	ātma śabdasya manī vācaka tvena tāḥ mad manaskā 
SA_GR14_jivrkadu-474	ity ādy uktaṃ punar uktaṃ syāt /	iti ādi uktam punar uktam syāt 
SA_GR14_jivrkadu-475	uktaṃ ca tāsāṃ svarūpa-śaktitvaṃ śrī-śukadevena -	uktam ca tāsām svarūpa śakti tvam śrī śukadevena 
SA_GR14_jivrkadu-476	tābhir vidhuta-śokābhir bhagavān acyuto vṛtaḥ /	tābhiḥ vidhuta śokābhiḥ bhagavān acyutaḥ vṛtaḥ 
SA_GR14_jivrkadu-477	vyarocatādhikaṃ tāta puruṣaḥ śaktibhir yathā // iti / (10.32.10)	vyarocata adhikam tāta puruṣaḥ śaktibhiḥ yathā iti 
SA_GR14_jivrkadu-478	tābhiḥ śaktibhir yathā yāvat tathā tatrātiśuśubhe tābhir bhagavān devakī-sutaḥ ity ādi /	tābhiḥ śaktibhiḥ yathā yāvat tathā tatra atiśuśubhe tābhiḥ bhagavān devakī sutaḥ iti ādi 
SA_GR14_jivrkadu-479	cakāśa gopī-pariṣad-gato 'rcita ity ādi /	cakāśa gopī pariṣad gataḥ rcitaḥ iti ādi 
SA_GR14_jivrkadu-480	vyarocataiṇāṅka ivoḍubhir vṛta ity ādi /	vyarocata eṇa aṅkaḥ iva uḍubhiḥ vṛtaḥ iti ādi 
SA_GR14_jivrkadu-481	svarūpa-śaktitvād evādhikaṃ vyarocata ity ādy-uktam upapadyate /	sva rūpa śakti tvāt eva adhikam vyarocata iti ādi uktam upapadyate 
SA_GR14_jivrkadu-482	sva-śaktyeka-prakāśat śrī-bhagavataḥ /	sva śakti eka prakāśat śrī bhagavataḥ 
SA_GR14_jivrkadu-483	atas tāsāṃ lakṣmī-saṃjñatvam apy uktaṃ brahma-saṃhitāyāṃ lakṣmī-sahasra-śata-sambhrama-sevyamānam iti /	atas tāsām lakṣmī saṃjña tvam api uktam brahmasaṃhitāyām lakṣmī sahasra śata sambhrama sevyamānam iti 
SA_GR14_jivrkadu-484	śriyaḥ kāntāḥ kāntaḥ parama-puruṣa iti /	śriyaḥ kāntāḥ kāntaḥ parama puruṣaḥ iti 
SA_GR14_jivrkadu-485	śrī-daśame ca --	śrī daśame ca 
SA_GR14_jivrkadu-486	(end page 19) gopyo labdhvācyutaṃ kāntaṃ śriya ekānta-vallabham iti (10.33.14)	gopyaḥ labdhvā acyutam kāntam śriyaḥ ekānta vallabham iti 
SA_GR14_jivrkadu-487	gopya eva śriya kāntaṃ manoharaṃ ekānta-vallabhaṃ raho-ramaṇam /	gopyaḥ eva śriyaḥ kāntam manoharam ekānta vallabham rahaḥ ramaṇam 
SA_GR14_jivrkadu-488	tasmāt nāyaṃ śriyo 'ṅga iti śukānuvādaḥ sāmānye lakṣmī-vijayaṃ vyanakti /	tasmāt na ayam śriyaḥ ṅgaḥ iti śuka anuvādaḥ sāmānye lakṣmī vijayam vyanakti 
SA_GR14_jivrkadu-489	lakṣmī-sahasreti viriñca-vāṇī lakṣmī-viśeṣatvam urīkaroti /	lakṣmī sahasra iti viriñca vāṇī lakṣmī viśeṣa tvam urīkaroti 
SA_GR14_jivrkadu-490	kurutve 'pi śrī-yudhiṣṭhirādīnāṃ pāṇḍava-saṃjñatvam /	kuru tve śrī yudhiṣṭhira ādīnām pāṇḍava saṃjña tvam 
SA_GR14_jivrkadu-491	lakṣmītve 'pi vraja-devīnāṃ gopī-saṃjñatvam iti /	lakṣmī tve vrajadevīnām gopī saṃjña tvam iti 
SA_GR14_jivrkadu-492	tasmāt tāsāṃ parama-lakṣmī-rūpatvena tan-nitya-preyasītvaṃ siddham /	tasmāt tāsām parama lakṣmī rūpa tvena tad nitya preyasī tvam siddham 
SA_GR14_jivrkadu-493	tathā ca gautamīya-tantre daśārṇa-vyākhyāyām (20-21) --	tathā ca gautamīyatantre daśārṇa vyākhyāyām 
SA_GR14_jivrkadu-494	gopīti prakṛtiṃ vidyāj janas tattvasamūhakaḥ /	gopī iti prakṛtim vidyāt janaḥ tattva samūhakaḥ 
SA_GR14_jivrkadu-495	anayor āśrayo vyāptyā kāraṇatvena ceśvaraḥ //67//	anayoḥ āśrayaḥ vyāptyā kāraṇa tvena ca īśvaraḥ 
SA_GR14_jivrkadu-496	sāndrānandaṃ paraṃ jyotir vallabhatvena kathyate /	sāndra ānandam param jyotiḥ vallabha tvena kathyate 
SA_GR14_jivrkadu-497	athavā gopī prakṛtir janas tadaṃśamaṇḍalam //68//	athavā gopī prakṛtiḥ janaḥ tad aṃśa maṇḍalam 
SA_GR14_jivrkadu-498	anayor vallabhaḥ proktaḥ svāmī kṛṣṇākhya īśvaraḥ/	anayoḥ vallabhaḥ proktaḥ svāmī kṛṣṇa ākhyaḥ īśvaraḥ 
SA_GR14_jivrkadu-499	kāryakāraṇayor īśaḥ śrutibhis tena gīyate//69//	kārya kāraṇayoḥ īśaḥ śrutibhiḥ tena 
SA_GR14_jivrkadu-500	anekajanmasiddhānāṃ gopīnāṃ patir eva vā/	aneka janma siddhānām gopīnām patiḥ eva vā 
SA_GR14_jivrkadu-501	nandanandana ity uktas trailokyānandavardhanaḥ//70// iti.	nanda nandanaḥ iti uktaḥ iti 
SA_GR14_jivrkadu-502	ataiva prathamā prakṛtiḥ pradhānaṃ /	atas eva prathamā prakṛtiḥ pradhānam 
SA_GR14_jivrkadu-503	dvitīyā svarūpa-śaktiḥ /	         
SA_GR14_jivrkadu-504	tattvāni mahad-ādīni aṃśāḥ /	tattvāni mahat ādīni aṃśāḥ 
SA_GR14_jivrkadu-505	jñāna-śakti-balaiśvarya-vīrya-tejāṃsy aśeṣataḥ /	jñāna śakti bala aiśvarya vīrya tejāṃsi aśeṣatas 
SA_GR14_jivrkadu-506	bhagavac-chabda-vācyāni vinā heyair guṇādibhiḥ //71//	bhagavat śabda vācyāni vinā heyaiḥ guṇa ādibhiḥ 
SA_GR14_jivrkadu-507	iti viṣṇu-purāṇoktāḥ (ViP 6.5.79) /	iti viṣṇupurāṇa uktāḥ vip 
SA_GR14_jivrkadu-508	atra anekajanmasiddhānāṃ iti,	atra aneka janma siddhānām iti 
SA_GR14_jivrkadu-509	bahūni me vyatītāni (end page 20)	bahūni me vyatītāni end page 
SA_GR14_jivrkadu-510	janmāni tava cārjuna [bg 4.5] itivat anādi-siddhatvam eva bodhayati /	janmāni tava ca arjuna  iti vat anādisiddhatvam eva bodhayati 
SA_GR14_jivrkadu-511	patir eva ity eva-kāreṇa prakaṭa-līlāyām upapatitva-vyavahāras tu māyika evety arthaḥ /	patiḥ eva iti eva kāreṇa prakaṭa līlāyām upapati tva vyavahāraḥ tu māyikaḥ eva iti arthaḥ 
SA_GR14_jivrkadu-512	sa cāgre darśayiṣyate /	sa ca agre darśayiṣyate 
SA_GR14_jivrkadu-513	vā-śabdasyaivottara-pakṣatā-bodhanāya /	vā śabdasya eva uttarapakṣa tā bodhanāya 
SA_GR14_jivrkadu-514	tad evam ādibhir viśiṣṭatvenaiva tad-ārādhanād āsāṃ nitya-preyasītvaṃ siddham /	tat evam ādibhiḥ viśiṣṭa tvena eva tad ārādhanāt āsām nitya preyasī tvam siddham 
SA_GR14_jivrkadu-515	tac-chṛtīnāṃ tad-ārādhānāṃ cānāghananatabhāvitvāt /	tad śṛtīnām tad ārādhānām ca an āghana nata bhāvi tvāt 
SA_GR14_jivrkadu-516	sa hi mantre caturdhā pratīyate /	sa hi mantre caturdhā pratīyate 
SA_GR14_jivrkadu-517	mantrasya kāraṇa-rūpatvena varṇa-samudāya-rūpatvena,	mantrasya kāraṇa rūpa tvena varṇa samudāya rūpa tvena 
SA_GR14_jivrkadu-518	adhiṣṭhātṛ-devatā-rūpatvena ārādhya-rūpatvena ca /	adhiṣṭhātṛ devatā rūpa tvena ārādhya rūpa tvena ca 
SA_GR14_jivrkadu-519	atra kāraṇa-rūpatvaṃ tad-adhiṣṭhātṛ-devatā-rūpatvaṃ coktaṃ brahma-saṃhitāyāṃ prakṛtyā puruṣeṇa ca iti (5.3) /	atra kāraṇa rūpatvam tad adhiṣṭhātṛ devatā rūpatvam ca uktam brahmasaṃhitāyām prakṛtyā puruṣeṇa ca iti 
SA_GR14_jivrkadu-520	prakṛtir mantrasya svarūpas trayam eva śrī-kṛṣṇaḥ kāraṇa-rūpatvāt /	prakṛtiḥ mantrasya svarūpaḥ trayam eva śrī kṛṣṇaḥ kāraṇa rūpa tvāt 
SA_GR14_jivrkadu-521	tad evoktam ṛṣy-ādi-smaraṇe kṛṣṇaḥ prakṛtir iti /	tat eva uktam ṛṣi ādi smaraṇe kṛṣṇaḥ prakṛtiḥ iti 
SA_GR14_jivrkadu-522	sa eva adhiṣṭhātṛ-devatā-rūpaḥ /	saḥ eva adhiṣṭhātṛ devatā rūpaḥ 
SA_GR14_jivrkadu-523	varṇa-samudāya-rūpaṃ coktaṃ tatraiva - kāmaḥ kṛṣṇāyety (BrahmaS 5.24) ādinā /	varṇa samudāya rūpam ca uktam tatra eva kāmaḥ kṛṣṇāya iti ādinā 
SA_GR14_jivrkadu-524	uktaṃ ca hayaśīrṣa-pañcarātre	uktam ca hayaśīrṣapañcarātre 
SA_GR14_jivrkadu-525	vācyatvaṃ vācakatvaṃ ca devatā-mantrayor hi /	vācya tvam vācaka tvam ca devatā mantrayoḥ hi 
SA_GR14_jivrkadu-526	abhedenocyate grahma tattvavidbhir vicārataḥ // iti /	abhedena ucyate grahma tattva vidbhiḥ vicārataḥ iti 
SA_GR14_jivrkadu-527	ārādhya-rūpatvaṃ ca tatraiva brahma-saṃhitāyāṃ -- īśvaraḥ paramaḥ kṛṣṇaḥ saccidānanda-vigrahaḥ /	ārādhya rūpa tvam ca tatra eva brahmasaṃhitāyām  īśvaraḥ paramaḥ kṛṣṇaḥ saccidānanda vigrahaḥ 
SA_GR14_jivrkadu-528	anādir ādir ity ādinā (5.1)	anādiḥ ādiḥ iti ādinā 
